,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5930円,107分,107.4%,586件
1,1450-1499,6851円,106分,108.6%,537件
2,1500-1549,5883円,105分,107.5%,507件
3,1550-1599,6576円,101分,108.7%,556件
4,1600-1649,6591円,96分,109.1%,532件
5,1650-1699,6541円,94分,109.3%,526件
6,1700-1749,7337円,93分,110.6%,430件
7,1750-1799,7098円,88分,110.7%,447件
8,1800-1849,7537円,86分,111.7%,442件
9,1850-1899,7104円,82分,111.5%,432件
10,1900-1949,6853円,78分,111.7%,423件
11,1950-1999,7608円,75分,113.6%,392件
12,2000-2049,7545円,72分,113.9%,376件
13,2050-2099,7040円,67分,114%,377件
14,2100-2149,7291円,65分,115%,355件
15,2150-2199,7255円,60分,116.1%,351件
16,2200-2249,7812円,58分,118%,329件
17,2250-2299,7498円,54分,118.4%,320件
18,2300-2349,8103円,50分,121.7%,318件
19,2350-2399,8354円,48分,123.4%,312件
20,2400-2449,8609円,47分,124.4%,276件
21,2450-2499,8574円,46分,125%,269件
22,2500-2549,8676円,44分,126.3%,264件
23,2550-2599,9832円,41分,131.8%,286件
24,2600-2649,9733円,40分,132.2%,241件
25,2650-2699,10788円,37分,138.4%,232件
26,2700-2749,11272円,36分,142.3%,269件
27,2750-2799,12065円,33分,148.6%,236件
28,2800-2849,12597円,30分,156.6%,250件
29,2850-2899,13729円,27分,167.3%,210件
30,2900-2949,14399円,23分,181.7%,197件
