,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,8904円,130分,109.2%,47件
1,950-999,7962円,115分,109.3%,57件
2,1000-1049,5903円,124分,106.3%,87件
3,1050-1099,6776円,124分,107.3%,79件
4,1100-1149,8155円,122分,108.9%,83件
5,1150-1199,7577円,117分,108.7%,102件
6,1200-1249,5758円,122分,106.3%,103件
7,1250-1299,8620円,117分,109.8%,111件
8,1300-1349,9657円,111分,111.5%,125件
9,1350-1399,7743円,110分,109.3%,124件
10,1400-1449,6160円,107分,107.7%,150件
11,1450-1499,8830円,103分,111.5%,139件
12,1500-1549,8840円,106分,111.1%,151件
13,1550-1599,8713円,96分,112.1%,149件
14,1600-1649,9801円,90分,114.5%,155件
15,1650-1699,9262円,91分,113.6%,128件
16,1700-1749,9522円,91分,113.9%,131件
17,1750-1799,9737円,84分,115.4%,118件
18,1800-1849,8496円,82分,113.7%,126件
19,1850-1899,9007円,83分,114.4%,107件
20,1900-1949,8720円,73分,116%,105件
21,1950-1999,9207円,74分,116.6%,99件
22,2000-2049,9006円,71分,116.9%,111件
23,2050-2099,9478円,66分,119.1%,95件
24,2100-2149,11268円,61分,124.6%,79件
25,2150-2199,11260円,64分,123.6%,92件
26,2200-2249,9920円,57分,123.2%,76件
27,2250-2299,12172円,50分,132.5%,63件
28,2300-2349,8920円,50分,124%,62件
29,2350-2399,8826円,44分,126.7%,53件
30,2400-2449,8819円,42分,128.3%,73件
31,2450-2499,11421円,35分,143.4%,74件
32,2500-2549,11211円,35分,142.5%,67件
33,2550-2599,10944円,39分,137.2%,58件
34,2600-2649,11060円,39分,138.2%,50件
35,2650-2699,12767円,34分,150.3%,55件
36,2700-2749,12111円,33分,149.6%,56件
37,2750-2799,13604円,31分,158.6%,47件
38,2800-2849,13399円,28分,163%,57件
39,2850-2899,13799円,25分,173.4%,49件
40,2900-2949,13676円,23分,179%,36件
