,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6033円,119分,106.8%,21件
1,1000-1049,7184円,122分,107.9%,23件
2,1050-1099,3280円,113分,103.9%,28件
3,1100-1149,6353円,124分,106.8%,32件
4,1150-1199,5308円,108分,106.5%,41件
5,1200-1249,8060円,106分,110.1%,33件
6,1250-1299,6224円,110分,107.6%,43件
7,1300-1349,3297円,105分,104.2%,38件
8,1350-1399,6614円,100分,108.8%,46件
9,1400-1449,6236円,97分,108.6%,48件
10,1450-1499,7110円,100分,109.5%,64件
11,1500-1549,6987円,101分,109.2%,63件
12,1550-1599,6424円,100分,108.6%,60件
13,1600-1649,6254円,92分,109%,73件
14,1650-1699,6088円,93分,108.7%,75件
15,1700-1749,7476円,85分,111.7%,72件
16,1750-1799,7691円,83分,112.4%,62件
17,1800-1849,6585円,88分,110%,64件
18,1850-1899,7969円,77分,113.7%,57件
19,1900-1949,6948円,80分,111.5%,69件
20,1950-1999,8402円,73分,115.4%,70件
21,2000-2049,7138円,69分,113.9%,61件
22,2050-2099,8488円,64分,117.8%,53件
23,2100-2149,9428円,67分,118.9%,68件
24,2150-2199,7340円,59分,116.6%,48件
25,2200-2249,6217円,57分,114.5%,53件
26,2250-2299,8560円,49分,123.1%,52件
27,2300-2349,10455円,41分,134.3%,53件
28,2350-2399,7670円,43分,123.9%,38件
29,2400-2449,9250円,39分,131.4%,40件
30,2450-2499,9973円,35分,138%,35件
31,2500-2549,9637円,39分,132.8%,34件
32,2550-2599,10122円,34分,139.9%,43件
33,2600-2649,10685円,35分,141.1%,44件
34,2650-2699,11075円,33分,144.5%,43件
35,2700-2749,10735円,35分,140.8%,29件
36,2750-2799,11498円,31分,149.7%,33件
37,2800-2849,11957円,29分,155.9%,38件
38,2850-2899,12381円,25分,166.1%,33件
39,2900-2949,13100円,22分,180.7%,19件
