,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,449円,156分,100.4%,45件
1,550-599,1320円,148分,101.2%,74件
2,600-649,2346円,145分,102.2%,101件
3,650-699,1314円,141分,101.2%,132件
4,700-749,2399円,138分,102.3%,129件
5,750-799,2452円,136分,102.4%,140件
6,800-849,2292円,137分,102.2%,161件
7,850-899,1633円,137分,101.6%,196件
8,900-949,2284円,132分,102.3%,189件
9,950-999,2703円,131分,102.7%,193件
10,1000-1049,3808円,125分,104.1%,260件
11,1050-1099,3296円,124分,103.6%,229件
12,1100-1149,3470円,123分,103.8%,283件
13,1150-1199,3523円,123分,103.8%,267件
14,1200-1249,3609円,116分,104.1%,305件
15,1250-1299,2705円,116分,103.1%,323件
16,1300-1349,3519円,114分,104.1%,312件
17,1350-1399,3894円,110分,104.7%,265件
18,1400-1449,3302円,112分,103.9%,278件
19,1450-1499,3987円,103分,105.1%,293件
20,1500-1549,3539円,104分,104.6%,286件
21,1550-1599,4778円,97分,106.5%,285件
22,1600-1649,3816円,94分,105.4%,275件
23,1650-1699,5652円,91分,108.3%,276件
24,1700-1749,5823円,90分,108.6%,296件
25,1750-1799,5098円,86分,107.9%,246件
26,1800-1849,5151円,84分,108.2%,252件
27,1850-1899,5528円,79分,109.3%,230件
28,1900-1949,5614円,75分,110%,230件
29,1950-1999,6647円,73分,112.2%,208件
30,2000-2049,6228円,71分,111.8%,201件
31,2050-2099,6282円,65分,113%,187件
32,2100-2149,6471円,64分,113.4%,185件
33,2150-2199,6909円,60分,115.5%,185件
34,2200-2249,5877円,59分,113.3%,175件
35,2250-2299,4328円,59分,109.8%,160件
36,2300-2349,6610円,49分,117.8%,155件
37,2350-2399,6522円,48分,118.1%,152件
38,2400-2449,6952円,45分,120.4%,152件
39,2450-2499,7343円,45分,121.8%,153件
40,2500-2549,7542円,43分,123.5%,127件
41,2550-2599,7778円,41分,125.6%,147件
42,2600-2649,8241円,41分,126.9%,121件
43,2650-2699,9576円,36分,135.5%,127件
44,2700-2749,10388円,35分,140.1%,100件
45,2750-2799,10890円,32分,144.9%,119件
46,2800-2849,11448円,32分,148.3%,104件
47,2850-2899,12877円,26分,165.4%,100件
48,2900-2949,14306円,23分,183.5%,91件
