,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6327円,104分,108.1%,782件
1,1550-1599,6242円,100分,108.3%,752件
2,1600-1649,6581円,98分,109%,733件
3,1650-1699,7231円,94分,110.3%,705件
4,1700-1749,7419円,92分,110.8%,689件
5,1750-1799,6865円,90分,110.2%,612件
6,1800-1849,7129円,85分,111.2%,641件
7,1850-1899,7802円,85分,112.3%,611件
8,1900-1949,7254円,79分,112.3%,597件
9,1950-1999,7582円,77分,113.2%,562件
10,2000-2049,7119円,72分,113.1%,551件
11,2050-2099,7971円,67分,115.8%,564件
12,2100-2149,8077円,64分,116.7%,559件
13,2150-2199,6986円,60分,115.5%,553件
14,2200-2249,7796円,58分,117.9%,525件
15,2250-2299,7725円,55分,118.6%,517件
16,2300-2349,8004円,51分,120.9%,529件
17,2350-2399,7575円,49分,120.6%,439件
18,2400-2449,7832円,47分,122.1%,486件
19,2450-2499,8601円,46分,125%,453件
20,2500-2549,9126円,44分,128%,449件
21,2550-2599,9720円,42分,130.6%,417件
22,2600-2649,9500円,40分,131.5%,444件
23,2650-2699,10400円,38分,136.1%,368件
24,2700-2749,11320円,36分,142.1%,388件
25,2750-2799,11944円,33分,148.4%,366件
26,2800-2849,12647円,31分,154.3%,327件
27,2850-2899,13847円,28分,165.9%,243件
28,2900-2949,14736円,24分,182.3%,189件
