,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5939円,114分,106.9%,75件
1,1250-1299,7830円,110分,109.5%,102件
2,1300-1349,6422円,114分,107.5%,96件
3,1350-1399,7475円,112分,108.9%,101件
4,1400-1449,7105円,111分,108.6%,108件
5,1450-1499,6059円,105分,107.7%,112件
6,1500-1549,6283円,105分,108%,133件
7,1550-1599,7068円,96分,109.8%,114件
8,1600-1649,6500円,98分,108.9%,101件
9,1650-1699,6560円,100分,108.8%,113件
10,1700-1749,8225円,89分,112.3%,109件
11,1750-1799,7336円,91分,110.8%,121件
12,1800-1849,8442円,83分,113.6%,117件
13,1850-1899,5179円,83分,108.3%,104件
14,1900-1949,8732円,73分,115.9%,101件
15,1950-1999,8635円,76分,115.1%,112件
16,2000-2049,8132円,68分,115.8%,84件
17,2050-2099,7473円,69分,114.5%,93件
18,2100-2149,7093円,63分,115%,81件
19,2150-2199,10183円,57分,123.9%,107件
20,2200-2249,7193円,56分,117.2%,60件
21,2250-2299,9514円,50分,125.4%,76件
22,2300-2349,8900円,44分,127%,65件
23,2350-2399,8454円,47分,124.1%,59件
24,2400-2449,8869円,43分,127.7%,73件
25,2450-2499,9636円,42分,130.8%,71件
26,2500-2549,9067円,44分,127.7%,72件
27,2550-2599,9521円,43分,129.5%,54件
28,2600-2649,9607円,40分,131.7%,58件
29,2650-2699,10000円,38分,134.7%,60件
30,2700-2749,10842円,35分,140.8%,57件
31,2750-2799,11340円,32分,147.9%,41件
32,2800-2849,11987円,29分,155%,58件
33,2850-2899,13475円,28分,165.1%,49件
34,2900-2949,14820円,22分,189.8%,42件
