,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2969円,138分,102.9%,116件
1,750-799,3597円,138分,103.5%,107件
2,800-849,3206円,133分,103.2%,114件
3,850-899,3554円,136分,103.5%,136件
4,900-949,2439円,136分,102.4%,161件
5,950-999,2346円,134分,102.3%,142件
6,1000-1049,4047円,126分,104.3%,170件
7,1050-1099,4549円,122分,105%,211件
8,1100-1149,4089円,121分,104.5%,190件
9,1150-1199,4011円,123分,104.4%,231件
10,1200-1249,4489円,119分,105%,218件
11,1250-1299,4274円,114分,105%,250件
12,1300-1349,3731円,114分,104.4%,265件
13,1350-1399,4183円,112分,105%,252件
14,1400-1449,4638円,106分,105.8%,211件
15,1450-1499,4082円,110分,104.9%,221件
16,1500-1549,4896円,101分,106.4%,244件
17,1550-1599,4142円,102分,105.4%,239件
18,1600-1649,5356円,94分,107.6%,236件
19,1650-1699,4058円,91分,105.9%,224件
20,1700-1749,6485円,87分,110%,228件
21,1750-1799,6708円,87分,110.3%,236件
22,1800-1849,5778円,82分,109.4%,197件
23,1850-1899,5783円,80分,109.6%,207件
24,1900-1949,6200円,75分,111%,186件
25,1950-1999,6136円,73分,111.3%,194件
26,2000-2049,7614円,69分,114.6%,169件
27,2050-2099,7187円,66分,114.5%,163件
28,2100-2149,6675円,60分,114.8%,145件
29,2150-2199,6895円,61分,115.2%,154件
30,2200-2249,7051円,57分,116.5%,150件
31,2250-2299,6152円,55分,114.8%,139件
32,2300-2349,5065円,55分,112.4%,129件
33,2350-2399,7655円,46分,122.2%,134件
34,2400-2449,7139円,46分,120.9%,127件
35,2450-2499,7879円,43分,124.2%,135件
36,2500-2549,8282円,42分,126.1%,128件
37,2550-2599,8554円,41分,128%,106件
38,2600-2649,8291円,40分,127.9%,118件
39,2650-2699,8986円,39分,130.7%,102件
40,2700-2749,10303円,34分,139.9%,100件
41,2750-2799,11159円,33分,145.5%,80件
42,2800-2849,12180円,29分,155.3%,99件
43,2850-2899,12644円,29分,159%,92件
44,2900-2949,13667円,24分,176.7%,71件
