,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5042円,116分,105.8%,1134件
1,1350-1399,5437円,111分,106.5%,1211件
2,1400-1449,5988円,107分,107.4%,1196件
3,1450-1499,5160円,106分,106.5%,1068件
4,1500-1549,6015円,104分,107.7%,938件
5,1550-1599,5946円,101分,107.8%,960件
6,1600-1649,6030円,99分,108.1%,961件
7,1650-1699,5534円,94分,107.8%,886件
8,1700-1749,5996円,91分,108.7%,920件
9,1750-1799,6390円,88分,109.7%,852件
10,1800-1849,6760円,84分,110.7%,840件
11,1850-1899,6253円,80分,110.4%,833件
12,1900-1949,6321円,79分,110.7%,743件
13,1950-1999,6218円,75分,111.1%,773件
14,2000-2049,6257円,74分,111.3%,725件
15,2050-2099,6633円,69分,112.7%,715件
16,2100-2149,7464円,65分,115.2%,690件
17,2150-2199,7048円,63分,114.9%,708件
18,2200-2249,6908円,59分,115.5%,610件
19,2250-2299,6869円,57分,116.2%,610件
20,2300-2349,7080円,53分,117.9%,579件
21,2350-2399,7318円,49分,119.9%,565件
22,2400-2449,7576円,47分,121.7%,563件
23,2450-2499,8058円,46分,123.4%,545件
24,2500-2549,8909円,44分,127.2%,592件
25,2550-2599,9342円,42分,130%,532件
26,2600-2649,9634円,40分,132.3%,552件
27,2650-2699,10544円,38分,137.2%,488件
28,2700-2749,10897円,36分,140%,464件
29,2750-2799,11764円,33分,147.3%,427件
30,2800-2849,12497円,31分,154.4%,381件
31,2850-2899,13763円,27分,167.1%,337件
32,2900-2949,14441円,24分,179.9%,264件
