,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1968円,141分,101.9%,75件
1,650-699,3222円,141分,103%,124件
2,700-749,3379円,138分,103.3%,252件
3,750-799,3268円,136分,103.2%,306件
4,800-849,4894円,128分,105.1%,315件
5,850-899,3880円,130分,104%,297件
6,900-949,4433円,126分,104.7%,340件
7,950-999,4354円,127分,104.6%,325件
8,1000-1049,4049円,128分,104.2%,331件
9,1050-1099,5134円,118分,105.8%,344件
10,1100-1149,4718円,121分,105.2%,322件
11,1150-1199,5352円,114分,106.3%,293件
12,1200-1249,4659円,118分,105.3%,362件
13,1250-1299,5162円,110分,106.2%,350件
14,1300-1349,5520円,110分,106.7%,394件
15,1350-1399,5688円,108分,107%,296件
16,1400-1449,5330円,102分,106.9%,328件
17,1450-1499,6421円,104分,108.2%,262件
18,1500-1549,5804円,99分,107.8%,279件
19,1550-1599,6318円,98分,108.6%,249件
20,1600-1649,5585円,90分,108.3%,232件
21,1650-1699,7024円,91分,110.3%,238件
22,1700-1749,6851円,88分,110.4%,199件
23,1750-1799,6919円,85分,110.9%,220件
24,1800-1849,8151円,81分,113.5%,234件
25,1850-1899,6855円,79分,111.6%,231件
26,1900-1949,7313円,78分,112.5%,217件
27,1950-1999,7324円,75分,113%,168件
28,2000-2049,7553円,70分,114.4%,182件
29,2050-2099,8559円,66分,117.3%,168件
30,2100-2149,8979円,64分,118.8%,180件
31,2150-2199,7603円,60分,116.9%,167件
32,2200-2249,8750円,55分,121.1%,169件
33,2250-2299,8488円,49分,123.2%,166件
34,2300-2349,8034円,45分,124%,164件
35,2350-2399,9157円,41分,130.1%,146件
36,2400-2449,9878円,39分,134.1%,145件
37,2450-2499,9744円,39分,133.7%,129件
38,2500-2549,9049円,39分,130.9%,126件
39,2550-2599,10054円,36分,137.2%,105件
40,2600-2649,10542円,36分,138.9%,120件
41,2650-2699,11643円,34分,145.3%,117件
42,2700-2749,11282円,34分,143.9%,113件
43,2750-2799,11872円,29分,153.7%,113件
44,2800-2849,12124円,29分,155.7%,111件
45,2850-2899,13100円,27分,165.6%,91件
46,2900-2949,13742円,22分,181.8%,74件
