,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3936円,129分,104.1%,36件
1,950-999,2007円,121分,102.2%,43件
2,1000-1049,3683円,127分,103.9%,41件
3,1050-1099,3295円,114分,103.9%,53件
4,1100-1149,5389円,118分,106.1%,45件
5,1150-1199,3097円,121分,103.4%,64件
6,1200-1249,1192円,113分,101.4%,57件
7,1250-1299,3573円,109分,104.4%,65件
8,1300-1349,5204円,104分,106.7%,82件
9,1350-1399,4199円,108分,105.2%,84件
10,1400-1449,5183円,105分,106.6%,86件
11,1450-1499,5056円,104分,106.5%,86件
12,1500-1549,4018円,100分,105.4%,95件
13,1550-1599,3627円,100分,104.8%,109件
14,1600-1649,4604円,93分,106.6%,95件
15,1650-1699,4690円,91分,106.8%,85件
16,1700-1749,4545円,94分,106.5%,100件
17,1750-1799,6274円,83分,110.1%,93件
18,1800-1849,5400円,85分,108.5%,99件
19,1850-1899,7009円,77分,112.2%,105件
20,1900-1949,4308円,77分,107.5%,88件
21,1950-1999,7163円,69分,113.9%,84件
22,2000-2049,7456円,72分,113.7%,99件
23,2050-2099,6474円,64分,113.4%,72件
24,2100-2149,5473円,64分,111.4%,77件
25,2150-2199,6109円,58分,114.1%,68件
26,2200-2249,8469円,51分,122.1%,84件
27,2250-2299,6410円,50分,117.2%,48件
28,2300-2349,8073円,45分,123.9%,61件
29,2350-2399,8036円,41分,126.1%,51件
30,2400-2449,7900円,42分,124.9%,50件
31,2450-2499,7895円,39分,126.8%,57件
32,2500-2549,8887円,39分,130.5%,60件
33,2550-2599,8556円,40分,128.8%,61件
34,2600-2649,8581円,40分,128.6%,46件
35,2650-2699,8829円,37分,131.6%,49件
36,2700-2749,9723円,34分,138.3%,52件
37,2750-2799,10184円,31分,143.5%,47件
38,2800-2849,10803円,28分,151.2%,33件
39,2850-2899,11573円,24分,164.5%,50件
40,2900-2949,13258円,24分,173.3%,38件
