,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1566円,150分,101.4%,2463件
1,500-549,1819円,148分,101.6%,2055件
2,550-599,1633円,147分,101.5%,1722件
3,600-649,1715円,145分,101.6%,1659件
4,650-699,2043円,142分,101.9%,1587件
5,700-749,1920円,141分,101.8%,1605件
6,750-799,2302円,137分,102.2%,1489件
7,800-849,2104円,136分,102.1%,1523件
8,850-899,2220円,134分,102.2%,1523件
9,900-949,2759円,132分,102.8%,1537件
10,950-999,2447円,129分,102.5%,1360件
11,1000-1049,2905円,125分,103.1%,1601件
12,1050-1099,3163円,123分,103.4%,1630件
13,1100-1149,3409円,121分,103.7%,1550件
14,1150-1199,3713円,119分,104.2%,1489件
15,1200-1249,3861円,118分,104.4%,1423件
16,1250-1299,3486円,116分,104%,1452件
17,1300-1349,3751円,112分,104.5%,1328件
18,1350-1399,3764円,109分,104.6%,1259件
19,1400-1449,4380円,107分,105.5%,1208件
20,1450-1499,3790円,104分,104.9%,1218件
21,1500-1549,4506円,101分,106%,1210件
22,1550-1599,4262円,98分,105.8%,1188件
23,1600-1649,4485円,94分,106.3%,1108件
24,1650-1699,4629円,93分,106.7%,1054件
25,1700-1749,5236円,91分,107.7%,1097件
26,1750-1799,5306円,86分,108.2%,1046件
27,1800-1849,5324円,85分,108.4%,1026件
28,1850-1899,5574円,82分,109.1%,1046件
29,1900-1949,5626円,80分,109.4%,1014件
30,1950-1999,5992円,76分,110.5%,933件
31,2000-2049,6018円,71分,111.4%,969件
32,2050-2099,5717円,67分,111.4%,940件
33,2100-2149,5696円,62分,112.3%,870件
34,2150-2199,6515円,60分,114.6%,883件
35,2200-2249,6668円,56分,115.8%,863件
36,2250-2299,6490円,53分,116.3%,813件
37,2300-2349,6668円,50分,117.9%,825件
38,2350-2399,7315円,46分,121.1%,805件
39,2400-2449,7123円,44分,121.4%,773件
40,2450-2499,7457円,44分,122.8%,737件
41,2500-2549,8206円,42分,126.2%,702件
42,2550-2599,8414円,40分,128%,707件
43,2600-2649,8573円,39分,129.2%,654件
44,2650-2699,9239円,36分,134.1%,700件
45,2700-2749,9852円,35分,138%,634件
46,2750-2799,9651円,35分,136.8%,547件
