,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2536円,145分,102.3%,30件
1,950-999,6435円,119分,107.2%,28件
2,1000-1049,2949円,129分,103.1%,35件
3,1050-1099,3316円,133分,103.3%,29件
4,1100-1149,5757円,124分,106.2%,47件
5,1150-1199,4217円,116分,104.8%,46件
6,1200-1249,5390円,115分,106.2%,63件
7,1250-1299,4941円,114分,105.8%,60件
8,1300-1349,4983円,115分,105.8%,73件
9,1350-1399,5188円,110分,106.3%,65件
10,1400-1449,5277円,105分,106.7%,70件
11,1450-1499,4586円,100分,106.1%,64件
12,1500-1549,5272円,97分,107.3%,74件
13,1550-1599,4060円,99分,105.5%,86件
14,1600-1649,5349円,93分,107.7%,88件
15,1650-1699,5795円,92分,108.4%,107件
16,1700-1749,5702円,89分,108.5%,90件
17,1750-1799,6423円,89分,109.6%,94件
18,1800-1849,6904円,86分,110.7%,88件
19,1850-1899,6170円,81分,110.2%,75件
20,1900-1949,6321円,75分,111.2%,104件
21,1950-1999,6069円,75分,110.8%,95件
22,2000-2049,5673円,70分,110.8%,85件
23,2050-2099,7487円,64分,115.7%,80件
24,2100-2149,5612円,64分,111.8%,63件
25,2150-2199,5589円,62分,112%,75件
26,2200-2249,6166円,58分,114.1%,54件
27,2250-2299,5721円,56分,113.6%,54件
28,2300-2349,6657円,48分,118.4%,60件
29,2350-2399,8000円,45分,123.8%,62件
30,2400-2449,7110円,46分,120.8%,47件
31,2450-2499,6250円,47分,117.9%,49件
32,2500-2549,8473円,42分,126.8%,59件
33,2550-2599,8325円,41分,127.1%,47件
34,2600-2649,8778円,40分,129.4%,57件
35,2650-2699,8865円,40分,129.3%,54件
36,2700-2749,10126円,35分,138.2%,42件
37,2750-2799,11407円,32分,146.9%,39件
38,2800-2849,11413円,29分,152.4%,37件
39,2850-2899,12650円,25分,168.7%,36件
40,2900-2949,13721円,24分,176.2%,47件
