,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,6304円,133分,106.3%,854件
1,800-849,6791円,131分,106.9%,716件
2,850-899,6719円,132分,106.8%,600件
3,900-949,7271円,127分,107.6%,567件
4,950-999,7611円,123分,108.3%,566件
5,1000-1049,6966円,123分,107.5%,562件
6,1050-1099,7605円,121分,108.4%,498件
7,1100-1149,7374円,119分,108.3%,507件
8,1150-1199,7634円,119分,108.6%,545件
9,1200-1249,8415円,117分,109.6%,524件
10,1250-1299,7620円,112分,109.1%,477件
11,1300-1349,7797円,109分,109.6%,575件
12,1350-1399,7581円,105分,109.6%,506件
13,1400-1449,8507円,102分,111.1%,526件
14,1450-1499,9544円,99分,112.9%,518件
15,1500-1549,9052円,99分,112.2%,495件
16,1550-1599,9217円,98分,112.6%,500件
17,1600-1649,9132円,92分,113.3%,484件
18,1650-1699,8497円,88分,112.9%,420件
19,1700-1749,9559円,88分,114.5%,424件
20,1750-1799,8589円,83分,113.7%,424件
21,1800-1849,9334円,81分,115.3%,409件
22,1850-1899,8978円,80分,114.9%,422件
23,1900-1949,9640円,76分,116.8%,374件
24,1950-1999,10213円,73分,118.6%,358件
25,2000-2049,10696円,71分,120.1%,371件
26,2050-2099,10714円,68分,121.1%,354件
27,2100-2149,9894円,64分,120.5%,328件
28,2150-2199,11238円,62分,124.2%,361件
29,2200-2249,11154円,58分,125.7%,340件
30,2250-2299,11159円,55分,127.2%,320件
31,2300-2349,11425円,46分,133.3%,307件
32,2350-2399,10738円,39分,136.3%,303件
33,2400-2449,10794円,36分,139.9%,291件
34,2450-2499,11448円,36分,142.5%,273件
35,2500-2549,11540円,35分,144.3%,298件
36,2550-2599,11333円,34分,144.4%,295件
37,2600-2649,12090円,32分,149.7%,286件
38,2650-2699,12700円,31分,155%,252件
39,2700-2749,12997円,30分,157.6%,250件
40,2750-2799,13348円,28分,164.2%,271件
41,2800-2849,13651円,27分,167.2%,230件
42,2850-2899,14855円,24分,183.8%,246件
43,2900-2949,14640円,22分,188.3%,211件
