,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,7930円,121分,108.8%,21件
1,1000-1049,9190円,123分,109.9%,23件
2,1050-1099,5001円,115分,105.8%,28件
3,1100-1149,8319円,126分,108.8%,32件
4,1150-1199,7035円,110分,108.5%,41件
5,1200-1249,9866円,108分,112.2%,33件
6,1250-1299,7997円,111分,109.6%,43件
7,1300-1349,4847円,107分,106.1%,38件
8,1350-1399,8241円,102分,110.8%,46件
9,1400-1449,7813円,99分,110.6%,48件
10,1450-1499,8763円,101分,111.5%,64件
11,1500-1549,8663円,103分,111.2%,63件
12,1550-1599,8033円,102分,110.5%,60件
13,1600-1649,7734円,94分,111%,73件
14,1650-1699,7598円,94分,110.8%,75件
15,1700-1749,8897円,86分,113.7%,72件
16,1750-1799,9066円,84分,114.4%,62件
17,1800-1849,8032円,89分,112%,64件
18,1850-1899,9316円,79分,115.8%,57件
19,1900-1949,8255円,81分,113.5%,69件
20,1950-1999,9701円,74分,117.5%,70件
21,2000-2049,8258円,70分,115.8%,61件
22,2050-2099,9636円,65分,119.9%,53件
23,2100-2149,10639円,68分,121%,68件
24,2150-2199,8352円,60分,118.6%,48件
25,2200-2249,7139円,58分,116.4%,53件
26,2250-2299,9411円,50分,125%,52件
27,2300-2349,11276円,41分,136.3%,53件
28,2350-2399,8432円,43分,125.9%,38件
29,2400-2449,10013円,40分,133.4%,40件
30,2450-2499,10736円,36分,140.1%,35件
31,2500-2549,10399円,40分,134.8%,34件
32,2550-2599,10885円,34分,142.1%,43件
33,2600-2649,11447円,35分,143.2%,44件
34,2650-2699,11837円,34分,146.6%,43件
35,2700-2749,11498円,36分,142.9%,29件
36,2750-2799,12261円,32分,151.8%,33件
37,2800-2849,12720円,29分,158.1%,38件
38,2850-2899,13144円,26分,168.4%,33件
39,2900-2949,13863円,22分,182.8%,19件
