,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6258円,107分,107.8%,759件
1,1500-1549,6250円,104分,108%,782件
2,1550-1599,6168円,100分,108.2%,752件
3,1600-1649,6508円,98分,108.9%,733件
4,1650-1699,7158円,94分,110.2%,705件
5,1700-1749,7349円,92分,110.7%,689件
6,1750-1799,6796円,90分,110.1%,612件
7,1800-1849,7064円,85分,111.1%,641件
8,1850-1899,7736円,85分,112.2%,611件
9,1900-1949,7193円,79分,112.2%,597件
10,1950-1999,7522円,77分,113.1%,562件
11,2000-2049,7063円,72分,113%,551件
12,2050-2099,7918円,67分,115.7%,564件
13,2100-2149,8025円,64分,116.6%,559件
14,2150-2199,6939円,60分,115.4%,553件
15,2200-2249,7750円,58分,117.8%,525件
16,2250-2299,7681円,55分,118.5%,517件
17,2300-2349,7963円,51分,120.8%,529件
18,2350-2399,7536円,49分,120.5%,439件
19,2400-2449,7793円,47分,122%,486件
20,2450-2499,8562円,46分,124.9%,453件
21,2500-2549,9087円,43分,127.9%,449件
22,2550-2599,9681円,42分,130.5%,417件
23,2600-2649,9461円,40分,131.4%,444件
24,2650-2699,10361円,38分,136%,368件
25,2700-2749,11281円,36分,142%,388件
26,2750-2799,11905円,33分,148.3%,366件
27,2800-2849,12608円,31分,154.1%,327件
28,2850-2899,13808円,28分,165.8%,243件
29,2900-2949,14698円,24分,182.2%,189件
