,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6495円,133分,106.5%,37件
1,950-999,8863円,121分,109.7%,41件
2,1000-1049,8384円,107分,110.4%,49件
3,1050-1099,5565円,119分,106.3%,70件
4,1100-1149,6483円,121分,107.1%,67件
5,1150-1199,7425円,118分,108.4%,75件
6,1200-1249,6168円,113分,107.3%,82件
7,1250-1299,5442円,116分,106.3%,92件
8,1300-1349,8622円,113分,110.2%,86件
9,1350-1399,8785円,106分,111.1%,97件
10,1400-1449,7227円,106分,109%,104件
11,1450-1499,5731円,103分,107.4%,125件
12,1500-1549,8612円,100分,111.5%,123件
13,1550-1599,8641円,101分,111.4%,125件
14,1600-1649,8461円,92分,112.2%,132件
15,1650-1699,9630円,84分,115.2%,129件
16,1700-1749,9007円,85分,114.1%,104件
17,1750-1799,9635円,86分,114.9%,107件
18,1800-1849,9616円,80分,116%,97件
19,1850-1899,8360円,76分,114.6%,107件
20,1900-1949,8896円,78分,115.2%,92件
21,1950-1999,9166円,69分,117.7%,89件
22,2000-2049,8525円,69分,116.5%,81件
23,2050-2099,8891円,67分,117.8%,97件
24,2100-2149,9473円,62分,120.4%,85件
25,2150-2199,11512円,57分,126.7%,67件
26,2200-2249,11225円,59分,125.4%,77件
27,2250-2299,9962円,51分,126%,62件
28,2300-2349,12422円,45分,136.9%,55件
29,2350-2399,9292円,44分,128%,54件
30,2400-2449,9782円,39分,133.3%,41件
31,2450-2499,9537円,38分,133.6%,64件
32,2500-2549,11821円,32分,149.2%,64件
33,2550-2599,11315円,33分,146.3%,53件
34,2600-2649,11681円,35分,144.6%,52件
35,2650-2699,11837円,35分,145.7%,44件
36,2700-2749,13058円,30分,158%,46件
37,2750-2799,12609円,29分,157.5%,47件
38,2800-2849,14134円,29分,165.8%,37件
39,2850-2899,14348円,25分,177.7%,48件
40,2900-2949,14154円,21分,189.4%,40件
