,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5116円,114分,106%,1592件
1,1350-1399,4526円,112分,105.4%,1507件
2,1400-1449,4904円,109分,106%,1543件
3,1450-1499,5531円,106分,107%,1458件
4,1500-1549,5480円,103分,107.1%,1454件
5,1550-1599,5628円,101分,107.4%,1335件
6,1600-1649,5629円,97分,107.7%,1347件
7,1650-1699,5920円,96分,108.2%,1269件
8,1700-1749,5356円,92分,107.7%,1261件
9,1750-1799,5825円,89分,108.7%,1192件
10,1800-1849,5990円,85分,109.4%,1204件
11,1850-1899,5828円,82分,109.5%,1177件
12,1900-1949,5986円,79分,110.1%,1119件
13,1950-1999,5831円,74分,110.5%,1143件
14,2000-2049,6287円,72分,111.6%,1100件
15,2050-2099,6153円,69分,111.8%,1087件
16,2100-2149,6730円,66分,113.5%,1076件
17,2150-2199,6631円,63分,114%,988件
18,2200-2249,6348円,60分,114.2%,970件
19,2250-2299,6783円,57分,115.9%,960件
20,2300-2349,7139円,52分,118.3%,968件
21,2350-2399,7255円,50分,119.4%,885件
22,2400-2449,7417円,47分,121%,938件
23,2450-2499,8078円,45分,123.7%,844件
24,2500-2549,8463円,45分,125.3%,826件
25,2550-2599,8945円,42分,128.1%,786件
26,2600-2649,9517円,41分,130.9%,700件
27,2650-2699,10224円,38分,135.7%,584件
28,2700-2749,10895円,36分,140.6%,514件
29,2750-2799,11570円,33分,147.2%,397件
30,2800-2849,12614円,30分,156.1%,300件
31,2850-2899,13531円,27分,167.9%,266件
32,2900-2949,14598円,24分,180.6%,182件
