,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,100-149,-2295円,163分,98.1%,4808件
1,150-199,-2366円,162分,98.1%,6040件
2,200-249,-2461円,161分,98%,5312件
3,250-299,-2007円,158分,98.3%,5009件
4,300-349,-1739円,156分,98.5%,4375件
5,350-399,-1712円,154分,98.5%,3988件
6,400-449,-1611円,153分,98.6%,3750件
7,450-499,-1321円,150分,98.8%,3599件
8,500-549,-1364円,148分,98.8%,3186件
9,550-599,-1049円,147分,99%,3101件
10,600-649,-557円,144分,99.5%,2912件
11,650-699,-405円,142分,99.6%,2750件
12,700-749,-467円,139分,99.6%,4989件
13,750-799,-444円,139分,99.6%,2869件
14,800-849,-511円,136分,99.5%,2916件
15,850-899,-128円,134分,99.9%,2436件
16,900-949,59円,131分,100.1%,2233件
17,950-999,137円,129分,100.1%,2151件
18,1000-1049,-75円,127分,99.9%,2086件
19,1050-1099,292円,123分,100.3%,2003件
20,1100-1149,869円,121分,101%,2061件
21,1150-1199,1499円,120分,101.7%,1888件
22,1200-1249,1037円,117分,101.2%,1911件
23,1250-1299,1717円,113分,102%,1900件
24,1300-1349,965円,112分,101.1%,1791件
25,1350-1399,1297円,110分,101.6%,1836件
26,1400-1449,2021円,106分,102.5%,1730件
27,1450-1499,2220円,104分,102.9%,1749件
28,1500-1549,2283円,101分,103%,1625件
29,1550-1599,2485円,97分,103.4%,1633件
30,1600-1649,2832円,96分,103.9%,1540件
31,1650-1699,2429円,93分,103.5%,1511件
32,1700-1749,2900円,89分,104.3%,1446件
33,1750-1799,3311円,86分,105.1%,1456件
34,1800-1849,2961円,83分,104.8%,1403件
35,1850-1899,3175円,80分,105.3%,1368件
36,1900-1949,3254円,76分,105.7%,1373件
37,1950-1999,4006円,74分,107.3%,1330件
38,2000-2049,3897円,71分,107.4%,1312件
39,2050-2099,4274円,68分,108.4%,1268件
40,2100-2149,4305円,65分,108.8%,1169件
41,2150-2199,4042円,61分,108.8%,1164件
42,2200-2249,4908円,58分,111.2%,1147件
43,2250-2299,5073円,54分,112.5%,1147件
44,2300-2349,5236円,51分,113.6%,1061件
45,2350-2399,5335円,48分,114.8%,1096件
46,2400-2449,5934円,46分,117.1%,1015件
47,2450-2499,6444円,45分,119.2%,1015件
48,2500-2549,6828円,43分,121%,954件
49,2550-2599,7506円,42分,124%,853件
50,2600-2649,8084円,38分,128%,708件
51,2650-2699,8613円,37分,131%,631件
52,2700-2749,9195円,34分,135.9%,473件
53,2750-2799,10172円,32分,142.5%,370件
54,2800-2849,10938円,29分,151.2%,317件
55,2850-2899,12370円,26分,164.5%,264件
56,2900-2949,12711円,23分,172.3%,192件
