,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5120円,122分,105.6%,190件
1,1150-1199,5051円,124分,105.5%,231件
2,1200-1249,5516円,120分,106.1%,218件
3,1250-1299,5250円,115分,106.1%,250件
4,1300-1349,4689円,115分,105.5%,265件
5,1350-1399,5133円,113分,106.1%,252件
6,1400-1449,5549円,107分,106.9%,211件
7,1450-1499,5020円,111分,106%,221件
8,1500-1549,5767円,102分,107.5%,244件
9,1550-1599,4999円,102分,106.5%,239件
10,1600-1649,6179円,95分,108.7%,236件
11,1650-1699,4813円,92分,107%,224件
12,1700-1749,7281円,88分,111.1%,228件
13,1750-1799,7505円,88分,111.4%,236件
14,1800-1849,6510円,83分,110.5%,197件
15,1850-1899,6490円,81分,110.7%,207件
16,1900-1949,6879円,76分,112.1%,186件
17,1950-1999,6789円,73分,112.4%,194件
18,2000-2049,8274円,70分,115.7%,169件
19,2050-2099,7804円,67分,115.6%,163件
20,2100-2149,7239円,61分,115.9%,145件
21,2150-2199,7460円,61分,116.3%,154件
22,2200-2249,7585円,57分,117.6%,150件
23,2250-2299,6654円,56分,115.9%,139件
24,2300-2349,5527円,55分,113.4%,129件
25,2350-2399,8099円,46分,123.3%,134件
26,2400-2449,7580円,46分,122%,127件
27,2450-2499,8320円,44分,125.4%,135件
28,2500-2549,8723円,43分,127.2%,128件
29,2550-2599,8995円,41分,129.1%,106件
30,2600-2649,8732円,40分,129%,118件
31,2650-2699,9427円,39分,131.9%,102件
32,2700-2749,10744円,35分,141.1%,100件
33,2750-2799,11600円,33分,146.7%,80件
34,2800-2849,12621円,30分,156.6%,99件
35,2850-2899,13085円,29分,160.2%,92件
36,2900-2949,14108円,24分,177.9%,71件
