,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3982円,129分,104.1%,1532件
1,1050-1099,3941円,127分,104.2%,1481件
2,1100-1149,4183円,125分,104.5%,1354件
3,1150-1199,3807円,120分,104.2%,1272件
4,1200-1249,4487円,120分,105%,1289件
5,1250-1299,4614円,116分,105.3%,1209件
6,1300-1349,4416円,115分,105.1%,1134件
7,1350-1399,4829円,111分,105.8%,1211件
8,1400-1449,5391円,107分,106.7%,1196件
9,1450-1499,4589円,105分,105.8%,1068件
10,1500-1549,5438円,103分,107%,938件
11,1550-1599,5386円,101分,107.1%,960件
12,1600-1649,5480円,98分,107.4%,961件
13,1650-1699,5020円,94分,107.1%,886件
14,1700-1749,5488円,91分,108%,920件
15,1750-1799,5894円,88分,109%,852件
16,1800-1849,6276円,84分,110%,840件
17,1850-1899,5805円,80分,109.7%,833件
18,1900-1949,5880円,78分,110%,743件
19,1950-1999,5799円,75分,110.4%,773件
20,2000-2049,5846円,74分,110.6%,725件
21,2050-2099,6237円,69分,112%,715件
22,2100-2149,7074円,65分,114.5%,690件
23,2150-2199,6684円,63分,114.2%,708件
24,2200-2249,6567円,59分,114.8%,610件
25,2250-2299,6544円,56分,115.5%,610件
26,2300-2349,6771円,52分,117.2%,579件
27,2350-2399,7024円,49分,119.2%,565件
28,2400-2449,7288円,46分,120.9%,563件
29,2450-2499,7770円,46分,122.7%,545件
30,2500-2549,8620円,43分,126.5%,592件
31,2550-2599,9054円,41分,129.3%,532件
32,2600-2649,9345円,39分,131.6%,552件
33,2650-2699,10255円,38分,136.4%,488件
34,2700-2749,10609円,36分,139.2%,464件
35,2750-2799,11475円,33分,146.5%,427件
36,2800-2849,12209円,30分,153.6%,381件
37,2850-2899,13474円,27分,166.3%,337件
38,2900-2949,14152円,24分,179.2%,264件
