,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,8587円,108分,110.6%,86件
1,1450-1499,8412円,107分,110.5%,86件
2,1500-1549,7132円,102分,109.3%,95件
3,1550-1599,6748円,103分,108.7%,109件
4,1600-1649,7535円,96分,110.5%,95件
5,1650-1699,7568円,94分,110.7%,85件
6,1700-1749,7538円,96分,110.4%,100件
7,1750-1799,9044円,85分,114.2%,93件
8,1800-1849,8133円,88分,112.4%,99件
9,1850-1899,9685円,79分,116.3%,105件
10,1900-1949,6658円,79分,111.2%,88件
11,1950-1999,9580円,71分,118.1%,84件
12,2000-2049,9994円,75分,117.8%,99件
13,2050-2099,8694円,66分,117.5%,72件
14,2100-2149,7534円,66分,115.2%,77件
15,2150-2199,7957円,59分,117.9%,68件
16,2200-2249,10386円,53分,126.2%,84件
17,2250-2299,8082円,51分,121%,48件
18,2300-2349,9717円,46分,127.9%,61件
19,2350-2399,9639円,42分,130.3%,51件
20,2400-2449,9443円,44分,128.8%,50件
21,2450-2499,9438円,41分,130.9%,57件
22,2500-2549,10430円,40分,134.5%,60件
23,2550-2599,10099円,41分,132.9%,61件
24,2600-2649,10124円,41分,132.6%,46件
25,2650-2699,10372円,39分,135.8%,49件
26,2700-2749,11266円,35分,142.6%,52件
27,2750-2799,11727円,33分,148%,47件
28,2800-2849,12346円,29分,155.8%,33件
29,2850-2899,13116円,25分,169.2%,50件
30,2900-2949,14800円,25分,177.4%,38件
