,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3766円,128分,103.9%,2999件
1,1050-1099,3605円,126分,103.8%,2978件
2,1100-1149,3860円,122分,104.2%,2780件
3,1150-1199,4061円,119分,104.6%,2722件
4,1200-1249,4175円,118分,104.7%,2612件
5,1250-1299,4458円,116分,105.1%,2542件
6,1300-1349,4424円,112分,105.3%,2508件
7,1350-1399,4123円,111分,105%,2507件
8,1400-1449,4671円,106分,105.9%,2425件
9,1450-1499,4650円,105分,105.9%,2301件
10,1500-1549,4929円,102分,106.4%,2342件
11,1550-1599,5005円,99分,106.7%,2209件
12,1600-1649,5106円,96分,107.1%,2222件
13,1650-1699,5147円,94分,107.3%,2219件
14,1700-1749,5197円,91分,107.6%,2115件
15,1750-1799,5444円,88分,108.2%,1986件
16,1800-1849,5207円,85分,108.2%,2068件
17,1850-1899,5495円,81分,109%,2019件
18,1900-1949,5133円,77分,108.8%,1810件
19,1950-1999,5943円,74分,110.7%,1886件
20,2000-2049,6079円,71分,111.4%,1791件
21,2050-2099,5973円,68分,111.7%,1776件
22,2100-2149,5965円,65分,112.2%,1744件
23,2150-2199,6149円,62分,113.2%,1721件
24,2200-2249,6329円,58分,114.4%,1634件
25,2250-2299,6512円,55分,115.8%,1564件
26,2300-2349,7012円,51分,118.5%,1568件
27,2350-2399,6806円,49分,118.4%,1524件
28,2400-2449,7289円,46分,121%,1490件
29,2450-2499,7700円,44分,123.1%,1488件
30,2500-2549,8035円,44分,124.6%,1410件
31,2550-2599,8046円,43分,124.9%,1177件
