,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6143円,122分,106.7%,425件
1,1250-1299,5446円,115分,106.3%,411件
2,1300-1349,6245円,109分,107.6%,405件
3,1350-1399,5732円,110分,106.9%,388件
4,1400-1449,5951円,109分,107.3%,401件
5,1450-1499,6142円,106分,107.7%,350件
6,1500-1549,5091円,103分,106.6%,330件
7,1550-1599,6045円,99分,108.2%,339件
8,1600-1649,6282円,97分,108.7%,339件
9,1650-1699,6447円,92分,109.4%,305件
10,1700-1749,5850円,89分,108.7%,312件
11,1750-1799,6676円,89分,110%,307件
12,1800-1849,6682円,84分,110.6%,273件
13,1850-1899,7157円,84分,111.3%,243件
14,1900-1949,7084円,79分,112%,269件
15,1950-1999,7945円,74分,114.3%,234件
16,2000-2049,6231円,72分,111.5%,212件
17,2050-2099,7629円,68分,115%,192件
18,2100-2149,6806円,63分,114.4%,219件
19,2150-2199,6899円,60分,115.3%,212件
20,2200-2249,7780円,55分,118.9%,199件
21,2250-2299,7805円,54分,119.2%,194件
22,2300-2349,7285円,51分,119%,184件
23,2350-2399,8349円,46分,124.3%,172件
24,2400-2449,7752円,48分,121.6%,168件
25,2450-2499,8608円,44分,125.8%,147件
26,2500-2549,8744円,44分,126.3%,162件
27,2550-2599,9273円,41分,129.8%,145件
28,2600-2649,9775円,39分,133.5%,144件
29,2650-2699,10440円,37分,137.1%,171件
30,2700-2749,10630円,36分,139.5%,145件
31,2750-2799,11833円,33分,148.4%,132件
32,2800-2849,13240円,29分,160%,136件
33,2850-2899,13615円,28分,164.5%,124件
34,2900-2949,14309円,24分,179.9%,108件
