,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6107円,133分,106.1%,37件
1,950-999,8481円,121分,109.3%,41件
2,1000-1049,8048円,107分,110.1%,49件
3,1050-1099,5221円,118分,105.9%,70件
4,1100-1149,6122円,121分,106.7%,67件
5,1150-1199,7067円,118分,108%,75件
6,1200-1249,5838円,113分,106.9%,82件
7,1250-1299,5111円,116分,105.9%,92件
8,1300-1349,8266円,112分,109.8%,86件
9,1350-1399,8450円,106分,110.7%,97件
10,1400-1449,6904円,106分,108.7%,104件
11,1450-1499,5428円,103分,107%,125件
12,1500-1549,8297円,100分,111.1%,123件
13,1550-1599,8319円,101分,111%,125件
14,1600-1649,8170円,92分,111.8%,132件
15,1650-1699,9352円,84分,114.8%,129件
16,1700-1749,8729円,85分,113.7%,104件
17,1750-1799,9352円,86分,114.5%,107件
18,1800-1849,9350円,80分,115.6%,97件
19,1850-1899,8116円,76分,114.2%,107件
20,1900-1949,8645円,78分,114.8%,92件
21,1950-1999,8940円,69分,117.3%,89件
22,2000-2049,8303円,69分,116.1%,81件
23,2050-2099,8675円,67分,117.4%,97件
24,2100-2149,9261円,62分,120%,85件
25,2150-2199,11296円,57分,126.3%,67件
26,2200-2249,11006円,59分,125%,77件
27,2250-2299,9780円,51分,125.6%,62件
28,2300-2349,12245円,45分,136.5%,55件
29,2350-2399,9141円,44分,127.6%,54件
30,2400-2449,9641円,39分,132.9%,41件
31,2450-2499,9396円,38分,133.2%,64件
32,2500-2549,11680円,32分,148.8%,64件
33,2550-2599,11174円,32分,145.9%,53件
34,2600-2649,11539円,35分,144.2%,52件
35,2650-2699,11696円,34分,145.3%,44件
36,2700-2749,12917円,30分,157.6%,46件
37,2750-2799,12467円,29分,157.1%,47件
38,2800-2849,13993円,29分,165.4%,37件
39,2850-2899,14207円,24分,177.4%,48件
40,2900-2949,14013円,21分,189.1%,40件
