,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-1201円,155分,99%,269件
1,350-399,652円,150分,100.6%,453件
2,400-449,-250円,152分,99.8%,719件
3,450-499,-342円,151分,99.7%,837件
4,500-549,772円,145分,100.7%,923件
5,550-599,666円,143分,100.6%,928件
6,600-649,810円,140分,100.8%,964件
7,650-699,864円,141分,100.8%,987件
8,700-749,486円,141分,100.5%,960件
9,750-799,1018円,138分,101%,987件
10,800-849,803円,136分,100.8%,964件
11,850-899,1926円,132分,101.9%,927件
12,900-949,950円,133分,101%,1114件
13,950-999,1669円,127分,101.8%,1075件
14,1000-1049,1512円,126分,101.6%,1127件
15,1050-1099,2080円,122分,102.3%,975件
16,1100-1149,2010円,120分,102.2%,1001件
17,1150-1199,2066円,121分,102.3%,869件
18,1200-1249,2610円,116分,103%,870件
19,1250-1299,2668円,115分,103.1%,760件
20,1300-1349,2074円,110分,102.5%,690件
21,1350-1399,2614円,108分,103.2%,705件
22,1400-1449,3547円,106分,104.5%,668件
23,1450-1499,2677円,105分,103.4%,623件
24,1500-1549,3001円,102分,103.9%,643件
25,1550-1599,3795円,97分,105.2%,654件
26,1600-1649,3812円,93分,105.4%,634件
27,1650-1699,4435円,93分,106.4%,532件
28,1700-1749,3963円,90分,105.9%,519件
29,1750-1799,4476円,87分,106.9%,531件
30,1800-1849,4163円,84分,106.6%,508件
31,1850-1899,4302円,80分,107.2%,508件
32,1900-1949,4877円,76分,108.5%,475件
33,1950-1999,5042円,73分,109.2%,452件
34,2000-2049,4734円,69分,109.2%,451件
35,2050-2099,5084円,66分,110.2%,434件
36,2100-2149,5216円,62分,111.3%,430件
37,2150-2199,5614円,61分,112.3%,399件
38,2200-2249,5602円,56分,113.2%,394件
39,2250-2299,5936円,52分,115.2%,378件
40,2300-2349,6202円,50分,116.6%,381件
41,2350-2399,6679円,47分,119.1%,346件
42,2400-2449,6435円,46分,118.5%,327件
43,2450-2499,6760円,44分,120.4%,315件
44,2500-2549,7610円,42分,124%,333件
45,2550-2599,7694円,41分,124.9%,305件
46,2600-2649,8363円,39分,128.7%,280件
47,2650-2699,9020円,37分,132.7%,318件
48,2700-2749,9824円,34分,138.4%,289件
49,2750-2799,10217円,31分,143.7%,306件
50,2800-2849,11430円,29分,152.8%,268件
51,2850-2899,12146円,25分,164%,260件
52,2900-2949,13232円,23分,177.8%,212件
