,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,-1267円,153分,98.9%,39件
1,600-649,-150円,145分,99.9%,61件
2,650-699,998円,139分,101%,81件
3,700-749,617円,136分,100.6%,116件
4,750-799,1226円,136分,101.2%,107件
5,800-849,910円,131分,100.9%,114件
6,850-899,1210円,134分,101.2%,136件
7,900-949,152円,134分,100.2%,161件
8,950-999,108円,132分,100.1%,142件
9,1000-1049,1836円,124分,102%,170件
10,1050-1099,2399円,120分,102.7%,211件
11,1100-1149,1964円,119分,102.2%,190件
12,1150-1199,1868円,121分,102.1%,231件
13,1200-1249,2373円,117分,102.7%,218件
14,1250-1299,2262円,113分,102.7%,250件
15,1300-1349,1758円,112分,102.1%,265件
16,1350-1399,2225円,110分,102.7%,252件
17,1400-1449,2762円,105分,103.5%,211件
18,1450-1499,2149円,109分,102.6%,221件
19,1500-1549,3101円,100分,104.1%,244件
20,1550-1599,2377円,100分,103.2%,239件
21,1600-1649,3660円,92分,105.3%,236件
22,1650-1699,2503円,90分,103.7%,224件
23,1700-1749,4845円,85分,107.6%,228件
24,1750-1799,5067円,86分,107.9%,236件
25,1800-1849,4271円,81分,107%,197件
26,1850-1899,4325円,79分,107.3%,207件
27,1900-1949,4802円,74分,108.6%,186件
28,1950-1999,4790円,71分,109%,194件
29,2000-2049,6254円,68分,112.2%,169件
30,2050-2099,5915円,65分,112.1%,163件
31,2100-2149,5513円,59分,112.4%,145件
32,2150-2199,5730円,60分,112.8%,154件
33,2200-2249,5951円,56分,114.2%,150件
34,2250-2299,5118円,54分,112.5%,139件
35,2300-2349,4114円,54分,110.2%,129件
36,2350-2399,6740円,45分,119.9%,134件
37,2400-2449,6231円,45分,118.5%,127件
38,2450-2499,6970円,43分,121.9%,135件
39,2500-2549,7373円,42分,123.6%,128件
40,2550-2599,7645円,40分,125.5%,106件
41,2600-2649,7382円,39分,125.3%,118件
42,2650-2699,8078円,38分,128.2%,102件
43,2700-2749,9395円,34分,137.2%,100件
44,2750-2799,10250円,32分,142.8%,80件
45,2800-2849,11271円,29分,152.6%,99件
46,2850-2899,11735円,28分,156.3%,92件
47,2900-2949,12759円,23分,174.2%,71件
