,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1505円,144分,101.4%,92件
1,700-749,1463円,140分,101.4%,103件
2,750-799,1541円,131分,101.6%,131件
3,800-849,569円,134分,100.6%,165件
4,850-899,2307円,130分,102.4%,172件
5,900-949,1760円,129分,101.8%,191件
6,950-999,1982円,125分,102.1%,223件
7,1000-1049,1484円,128分,101.6%,233件
8,1050-1099,2617円,125分,102.8%,226件
9,1100-1149,3398円,119分,103.8%,259件
10,1150-1199,1433円,122分,101.6%,261件
11,1200-1249,1695円,117分,101.9%,302件
12,1250-1299,3431円,113分,104%,293件
13,1300-1349,3503円,115分,104.1%,295件
14,1350-1399,3545円,107分,104.4%,289件
15,1400-1449,4128円,100分,105.5%,283件
16,1450-1499,3617円,101分,104.8%,275件
17,1500-1549,4017円,100分,105.4%,280件
18,1550-1599,4000円,97分,105.5%,237件
19,1600-1649,3112円,94分,104.4%,223件
20,1650-1699,3974円,92分,105.8%,233件
21,1700-1749,4755円,87分,107.3%,238件
22,1750-1799,4663円,85分,107.3%,208件
23,1800-1849,4439円,84分,107.1%,221件
24,1850-1899,5533円,81分,109.1%,229件
25,1900-1949,5343円,74分,109.6%,185件
26,1950-1999,5788円,76分,110.2%,175件
27,2000-2049,5252円,70分,110%,177件
28,2050-2099,7265円,65分,115%,160件
29,2100-2149,4584円,65分,109.5%,145件
30,2150-2199,7057円,59分,116.1%,131件
31,2200-2249,5547円,54分,113.7%,146件
32,2250-2299,6492円,50分,117.4%,162件
33,2300-2349,7464円,45分,122.2%,137件
34,2350-2399,6881円,45分,120.2%,128件
35,2400-2449,6708円,46分,119.5%,114件
36,2450-2499,8152円,41分,126.4%,118件
37,2500-2549,7789円,42分,124.8%,119件
38,2550-2599,8531円,39分,129%,105件
39,2600-2649,8803円,39分,130.3%,107件
40,2650-2699,8934円,37分,132%,100件
41,2700-2749,9357円,33分,137.3%,94件
42,2750-2799,10736円,32分,145.1%,125件
43,2800-2849,11402円,28分,154.4%,108件
44,2850-2899,11744円,25分,161.7%,83件
45,2900-2949,13813円,22分,183.1%,79件
