,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6322円,114分,107.4%,588件
1,1350-1399,6574円,113分,107.7%,515件
2,1400-1449,5641円,107分,107%,475件
3,1450-1499,6458円,104分,108.2%,498件
4,1500-1549,6915円,103分,108.9%,428件
5,1550-1599,6336円,102分,108.3%,425件
6,1600-1649,7026円,97分,109.7%,466件
7,1650-1699,7094円,93分,110.2%,455件
8,1700-1749,6934円,91分,110.2%,444件
9,1750-1799,7418円,89分,111.2%,353件
10,1800-1849,7354円,85分,111.6%,377件
11,1850-1899,7560円,82分,112.2%,346件
12,1900-1949,7614円,79分,112.9%,359件
13,1950-1999,6957円,75分,112.3%,344件
14,2000-2049,7793円,72分,114.5%,317件
15,2050-2099,7765円,68分,115.3%,316件
16,2100-2149,7487円,63分,115.9%,318件
17,2150-2199,7484円,60分,116.5%,295件
18,2200-2249,7806円,55分,118.8%,296件
19,2250-2299,8130円,54分,120.1%,278件
20,2300-2349,7380円,50分,119.6%,263件
21,2350-2399,8196円,46分,123.6%,254件
22,2400-2449,8611円,46分,125.1%,251件
23,2450-2499,9172円,45分,127.2%,229件
24,2500-2549,9269円,44分,128.2%,228件
25,2550-2599,9503円,42分,130.4%,232件
26,2600-2649,10131円,40分,133.9%,225件
27,2650-2699,10469円,38分,137%,208件
28,2700-2749,11287円,36分,142.2%,190件
29,2750-2799,11952円,33分,148.4%,219件
30,2800-2849,12996円,30分,158.2%,203件
31,2850-2899,13537円,26分,168.4%,213件
32,2900-2949,14674円,24分,181.9%,164件
