,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5936円,125分,106.3%,23件
1,1150-1199,5201円,117分,105.9%,29件
2,1200-1249,8040円,124分,108.6%,28件
3,1250-1299,7356円,118分,108.3%,42件
4,1300-1349,7420円,107分,109.2%,38件
5,1350-1399,6631円,113分,107.8%,42件
6,1400-1449,5917円,104分,107.6%,51件
7,1450-1499,7622円,100分,110.2%,64件
8,1500-1549,8096円,103分,110.5%,43件
9,1550-1599,7382円,101分,109.8%,49件
10,1600-1649,5341円,94分,107.6%,50件
11,1650-1699,6305円,90分,109.3%,52件
12,1700-1749,7443円,89分,111.2%,61件
13,1750-1799,7531円,85分,111.8%,49件
14,1800-1849,5256円,82分,108.5%,58件
15,1850-1899,7186円,79分,112.2%,61件
16,1900-1949,6272円,71分,111.7%,42件
17,1950-1999,7594円,70分,114.4%,62件
18,2000-2049,8468円,71分,116%,62件
19,2050-2099,5455円,65分,111.2%,54件
20,2100-2149,7961円,61分,117.3%,67件
21,2150-2199,6933円,62分,114.9%,67件
22,2200-2249,6263円,54分,115.5%,61件
23,2250-2299,7592円,50分,120.3%,57件
24,2300-2349,7707円,50分,120.6%,58件
25,2350-2399,6804円,46分,119.6%,58件
26,2400-2449,8424円,43分,126.2%,40件
27,2450-2499,6738円,46分,119.6%,41件
28,2500-2549,7379円,44分,122.2%,47件
29,2550-2599,9995円,38分,135%,39件
30,2600-2649,10468円,32分,143.1%,25件
31,2650-2699,10723円,33分,143.4%,30件
32,2700-2749,9940円,35分,138.3%,29件
33,2750-2799,11202円,31分,147.7%,36件
34,2800-2849,11646円,30分,151.6%,35件
35,2850-2899,13341円,25分,170.7%,28件
36,2900-2949,13833円,22分,183.5%,18件
