,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,2069円,148分,101.9%,377件
1,450-499,786円,150分,100.7%,604件
2,500-549,542円,149分,100.5%,706件
3,550-599,1699円,142分,101.6%,767件
4,600-649,1267円,143分,101.2%,757件
5,650-699,1443円,140分,101.4%,794件
6,700-749,1583円,139分,101.5%,797件
7,750-799,1343円,139分,101.3%,810件
8,800-849,1723円,136分,101.7%,820件
9,850-899,1754円,133分,101.8%,793件
10,900-949,2630円,131分,102.7%,756件
11,950-999,1617円,131分,101.7%,903件
12,1000-1049,2371円,124分,102.6%,896件
13,1050-1099,2202円,124分,102.4%,944件
14,1100-1149,2781円,121分,103.1%,805件
15,1150-1199,2735円,116分,103.1%,809件
16,1200-1249,2722円,118分,103.1%,736件
17,1250-1299,3356円,114分,103.9%,713件
18,1300-1349,3448円,113分,104.1%,628件
19,1350-1399,2761円,109分,103.4%,578件
20,1400-1449,3244円,105分,104.1%,586件
21,1450-1499,4133円,103分,105.3%,537件
22,1500-1549,3262円,102分,104.2%,507件
23,1550-1599,3983円,99分,105.4%,556件
24,1600-1649,4128円,94分,105.8%,532件
25,1650-1699,4129円,92分,106%,526件
26,1700-1749,4900円,90分,107.2%,430件
27,1750-1799,4792円,86分,107.4%,447件
28,1800-1849,5244円,84分,108.4%,442件
29,1850-1899,4942円,81分,108.2%,432件
30,1900-1949,4824円,77分,108.4%,423件
31,1950-1999,5626円,73分,110.3%,392件
32,2000-2049,5604円,70分,110.6%,376件
33,2050-2099,5282円,65分,110.8%,377件
34,2100-2149,5574円,63分,111.8%,355件
35,2150-2199,5674円,59分,112.9%,351件
36,2200-2249,6239円,57分,114.7%,329件
37,2250-2299,6012円,53分,115.1%,320件
38,2300-2349,6687円,49分,118.3%,318件
39,2350-2399,7012円,46分,120.2%,312件
40,2400-2449,7288円,46分,121.2%,276件
41,2450-2499,7258円,45分,121.7%,269件
42,2500-2549,7360円,43分,122.9%,264件
43,2550-2599,8516円,40分,128.4%,286件
44,2600-2649,8417円,39分,128.6%,241件
45,2650-2699,9472円,36分,134.8%,232件
46,2700-2749,9955円,34分,138.7%,269件
47,2750-2799,10748円,32分,144.9%,236件
48,2800-2849,11281円,28分,152.8%,250件
49,2850-2899,12413円,26分,163.6%,210件
50,2900-2949,13083円,22分,178.1%,197件
