,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-1805円,162分,98.5%,13917件
1,200-249,-1406円,161分,98.8%,7392件
2,250-299,-1218円,157分,99%,5074件
3,300-349,-1051円,153分,99.1%,4115件
4,350-399,-882円,153分,99.2%,3562件
5,400-449,-545円,152分,99.5%,3473件
6,450-499,-362円,148分,99.7%,3353件
7,500-549,-483円,148分,99.6%,3280件
8,550-599,-89円,143分,99.9%,3182件
9,600-649,-115円,142分,99.9%,3171件
10,650-699,-114円,140分,99.9%,3154件
11,700-749,120円,140分,100.1%,3157件
12,750-799,465円,137分,100.5%,3006件
13,800-849,301円,133分,100.3%,3267件
14,850-899,640円,132分,100.6%,3358件
15,900-949,818円,129分,100.8%,3220件
16,950-999,1196円,127分,101.3%,3133件
17,1000-1049,1168円,126分,101.2%,2999件
18,1050-1099,1051円,124分,101.1%,2978件
19,1100-1149,1375円,120分,101.5%,2780件
20,1150-1199,1636円,117分,101.9%,2722件
21,1200-1249,1754円,116分,102%,2612件
22,1250-1299,2070円,113分,102.4%,2542件
23,1300-1349,2109円,110分,102.6%,2508件
24,1350-1399,1873円,109分,102.3%,2507件
25,1400-1449,2480円,104分,103.2%,2425件
26,1450-1499,2464円,103分,103.2%,2301件
27,1500-1549,2792円,100分,103.7%,2342件
28,1550-1599,2936円,97分,104%,2209件
29,1600-1649,3076円,95分,104.3%,2222件
30,1650-1699,3170円,92分,104.6%,2219件
31,1700-1749,3286円,89分,104.9%,2115件
32,1750-1799,3577円,87分,105.5%,1986件
33,1800-1849,3422円,83分,105.5%,2068件
34,1850-1899,3776円,80分,106.3%,2019件
35,1900-1949,3506円,76分,106.2%,1810件
36,1950-1999,4344円,73分,107.9%,1886件
37,2000-2049,4536円,70分,108.6%,1791件
38,2050-2099,4491円,67分,109%,1776件
39,2100-2149,4557円,64分,109.5%,1744件
40,2150-2199,4788円,61分,110.5%,1721件
41,2200-2249,5033円,57分,111.7%,1634件
42,2250-2299,5280円,54分,113%,1564件
43,2300-2349,5854円,50分,115.7%,1568件
44,2350-2399,5679円,48分,115.7%,1524件
45,2400-2449,6193円,45分,118.2%,1490件
46,2450-2499,6608円,43分,120.3%,1488件
47,2500-2549,6943円,43分,121.8%,1410件
48,2550-2599,6954円,42分,122%,1177件
