,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,10692円,123分,111.6%,41件
1,1000-1049,9993円,108分,112.3%,49件
2,1050-1099,7213円,120分,108%,70件
3,1100-1149,8212円,123分,108.9%,67件
4,1150-1199,9138円,120分,110.2%,75件
5,1200-1249,7751円,115分,109%,82件
6,1250-1299,7025円,117分,108%,92件
7,1300-1349,10328円,114分,112%,86件
8,1350-1399,10389円,107分,112.9%,97件
9,1400-1449,8772円,108分,110.8%,104件
10,1450-1499,7185円,105分,109.1%,125件
11,1500-1549,10120円,101分,113.3%,123件
12,1550-1599,10180円,102分,113.3%,125件
13,1600-1649,9854円,93分,114.1%,132件
14,1650-1699,10963円,86分,117.1%,129件
15,1700-1749,10335円,86分,116%,104件
16,1750-1799,10986円,87分,116.8%,107件
17,1800-1849,10893円,81分,117.9%,97件
18,1850-1899,9524円,77分,116.4%,107件
19,1900-1949,10100円,79分,117%,92件
20,1950-1999,10252円,70分,119.6%,89件
21,2000-2049,9587円,70分,118.3%,81件
22,2050-2099,9924円,68分,119.6%,97件
23,2100-2149,10488円,63分,122.2%,85件
24,2150-2199,12544円,58分,128.7%,67件
25,2200-2249,12271円,60分,127.3%,77件
26,2250-2299,10836円,52分,127.9%,62件
27,2300-2349,13270円,46分,138.8%,55件
28,2350-2399,10018円,45分,129.8%,54件
29,2400-2449,10458円,40分,135%,41件
30,2450-2499,10213円,38分,135.4%,64件
31,2500-2549,12497円,33分,151.1%,64件
32,2550-2599,11991円,33分,148.2%,53件
33,2600-2649,12357円,36分,146.4%,52件
34,2650-2699,12513円,35分,147.5%,44件
35,2700-2749,13734円,31分,159.8%,46件
36,2750-2799,13285円,30分,159.3%,47件
37,2800-2849,14810円,29分,167.5%,37件
38,2850-2899,15024円,25分,179.5%,48件
39,2900-2949,14830円,22分,191.1%,40件
