,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6302円,133分,106.3%,37件
1,950-999,8674円,121分,109.5%,41件
2,1000-1049,8218円,107分,110.3%,49件
3,1050-1099,5395円,118分,106.1%,70件
4,1100-1149,6305円,121分,106.9%,67件
5,1150-1199,7248円,118分,108.2%,75件
6,1200-1249,6005円,113分,107.1%,82件
7,1250-1299,5278円,116分,106.1%,92件
8,1300-1349,8446円,113分,110%,86件
9,1350-1399,8619円,106分,110.9%,97件
10,1400-1449,7067円,106分,108.9%,104件
11,1450-1499,5581円,103分,107.2%,125件
12,1500-1549,8456円,100分,111.3%,123件
13,1550-1599,8481円,101分,111.2%,125件
14,1600-1649,8317円,92分,112%,132件
15,1650-1699,9492円,84分,115%,129件
16,1700-1749,8870円,85分,113.9%,104件
17,1750-1799,9495円,86分,114.7%,107件
18,1800-1849,9484円,80分,115.8%,97件
19,1850-1899,8239円,76分,114.4%,107件
20,1900-1949,8772円,78分,115%,92件
21,1950-1999,9054円,69分,117.5%,89件
22,2000-2049,8415円,69分,116.3%,81件
23,2050-2099,8784円,67分,117.6%,97件
24,2100-2149,9368円,62分,120.2%,85件
25,2150-2199,11405円,57分,126.5%,67件
26,2200-2249,11117円,59分,125.2%,77件
27,2250-2299,9872円,51分,125.8%,62件
28,2300-2349,12334円,45分,136.7%,55件
29,2350-2399,9217円,44分,127.8%,54件
30,2400-2449,9712円,39分,133.1%,41件
31,2450-2499,9467円,38分,133.4%,64件
32,2500-2549,11751円,32分,149%,64件
33,2550-2599,11245円,33分,146.1%,53件
34,2600-2649,11611円,35分,144.4%,52件
35,2650-2699,11767円,34分,145.5%,44件
36,2700-2749,12988円,30分,157.8%,46件
37,2750-2799,12539円,29分,157.3%,47件
38,2800-2849,14064円,29分,165.6%,37件
39,2850-2899,14278円,25分,177.5%,48件
40,2900-2949,14084円,21分,189.3%,40件
