,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3223円,137分,103.1%,1523件
1,850-899,3325円,135分,103.3%,1523件
2,900-949,3868円,133分,103.9%,1537件
3,950-999,3518円,130分,103.6%,1360件
4,1000-1049,3956円,126分,104.2%,1601件
5,1050-1099,4200円,123分,104.5%,1630件
6,1100-1149,4439円,122分,104.8%,1550件
7,1150-1199,4731円,120分,105.3%,1489件
8,1200-1249,4879円,119分,105.5%,1423件
9,1250-1299,4472円,117分,105.1%,1452件
10,1300-1349,4710円,113分,105.6%,1328件
11,1350-1399,4694円,110分,105.7%,1259件
12,1400-1449,5314円,108分,106.6%,1208件
13,1450-1499,4679円,105分,106%,1218件
14,1500-1549,5388円,102分,107.1%,1210件
15,1550-1599,5112円,99分,106.9%,1188件
16,1600-1649,5304円,95分,107.4%,1108件
17,1650-1699,5445円,93分,107.8%,1054件
18,1700-1749,6042円,91分,108.8%,1097件
19,1750-1799,6076円,87分,109.3%,1046件
20,1800-1849,6084円,85分,109.5%,1026件
21,1850-1899,6312円,82分,110.2%,1046件
22,1900-1949,6343円,80分,110.5%,1014件
23,1950-1999,6688円,77分,111.6%,933件
24,2000-2049,6668円,71分,112.5%,969件
25,2050-2099,6320円,67分,112.5%,940件
26,2100-2149,6258円,62分,113.4%,870件
27,2150-2199,7072円,60分,115.7%,883件
28,2200-2249,7198円,57分,116.9%,863件
29,2250-2299,6992円,53分,117.5%,813件
30,2300-2349,7139円,50分,119%,825件
31,2350-2399,7772円,47分,122.3%,805件
32,2400-2449,7564円,45分,122.5%,773件
33,2450-2499,7897円,44分,123.9%,737件
34,2500-2549,8646円,42分,127.4%,702件
35,2550-2599,8854円,40分,129.2%,707件
36,2600-2649,9013円,40分,130.4%,654件
37,2650-2699,9679円,37分,135.3%,700件
38,2700-2749,10292円,35分,139.2%,634件
39,2750-2799,10091円,35分,138.1%,547件
