,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,8065円,121分,108.9%,21件
1,1000-1049,9333円,124分,110.1%,23件
2,1050-1099,5124円,115分,106%,28件
3,1100-1149,8459円,126分,109%,32件
4,1150-1199,7158円,110分,108.7%,41件
5,1200-1249,9995円,108分,112.4%,33件
6,1250-1299,8124円,111分,109.7%,43件
7,1300-1349,4957円,107分,106.2%,38件
8,1350-1399,8357円,102分,110.9%,46件
9,1400-1449,7925円,99分,110.7%,48件
10,1450-1499,8881円,101分,111.7%,64件
11,1500-1549,8782円,103分,111.4%,63件
12,1550-1599,8147円,102分,110.7%,60件
13,1600-1649,7839円,94分,111.2%,73件
14,1650-1699,7706円,94分,110.9%,75件
15,1700-1749,8998円,86分,113.9%,72件
16,1750-1799,9164円,84分,114.6%,62件
17,1800-1849,8136円,90分,112.1%,64件
18,1850-1899,9412円,79分,115.9%,57件
19,1900-1949,8349円,81分,113.7%,69件
20,1950-1999,9793円,74分,117.6%,70件
21,2000-2049,8338円,70分,115.9%,61件
22,2050-2099,9718円,65分,120%,53件
23,2100-2149,10725円,68分,121.1%,68件
24,2150-2199,8424円,60分,118.8%,48件
25,2200-2249,7204円,58分,116.6%,53件
26,2250-2299,9472円,50分,125.1%,52件
27,2300-2349,11334円,41分,136.5%,53件
28,2350-2399,8487円,43分,126%,38件
29,2400-2449,10067円,40分,133.5%,40件
30,2450-2499,10790円,36分,140.3%,35件
31,2500-2549,10454円,40分,135%,34件
32,2550-2599,10939円,35分,142.2%,43件
33,2600-2649,11502円,35分,143.3%,44件
34,2650-2699,11892円,34分,146.8%,43件
35,2700-2749,11552円,36分,143.1%,29件
36,2750-2799,12315円,32分,152%,33件
37,2800-2849,12775円,29分,158.3%,38件
38,2850-2899,13198円,26分,168.5%,33件
39,2900-2949,13917円,22分,182.9%,19件
