,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6632円,107分,108.2%,180件
1,1500-1549,6807円,104分,108.7%,150件
2,1550-1599,6212円,105分,107.9%,158件
3,1600-1649,6909円,97分,109.5%,157件
4,1650-1699,6823円,96分,109.4%,178件
5,1700-1749,8414円,89分,112.6%,181件
6,1750-1799,5522円,90分,108.2%,156件
7,1800-1849,8933円,83分,114.4%,164件
8,1850-1899,8273円,81分,113.5%,156件
9,1900-1949,7371円,78分,112.6%,131件
10,1950-1999,7027円,75分,112.6%,137件
11,2000-2049,7609円,68分,114.8%,127件
12,2050-2099,8540円,66分,117.3%,139件
13,2100-2149,8358円,64分,117.4%,102件
14,2150-2199,9297円,60分,120.6%,112件
15,2200-2249,8104円,53分,120.2%,94件
16,2250-2299,8736円,54分,121.7%,100件
17,2300-2349,7588円,49分,120.5%,96件
18,2350-2399,8344円,47分,123.9%,104件
19,2400-2449,7257円,50分,119.3%,94件
20,2450-2499,9234円,43分,128.6%,87件
21,2500-2549,9295円,43分,129%,92件
22,2550-2599,9400円,41分,130.3%,90件
23,2600-2649,9526円,41分,131.3%,85件
24,2650-2699,10727円,35分,140.4%,69件
25,2700-2749,10612円,35分,140.5%,86件
26,2750-2799,11734円,34分,146.3%,75件
27,2800-2849,12992円,29分,159.2%,71件
28,2850-2899,13524円,27分,167.6%,52件
29,2900-2949,14997円,24分,183.2%,63件
