,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,5332円,132分,105.4%,87件
1,900-949,3983円,134分,104%,102件
2,950-999,3875円,131分,104%,98件
3,1000-1049,3666円,131分,103.7%,127件
4,1050-1099,4826円,132分,104.9%,134件
5,1100-1149,5043円,124分,105.4%,163件
6,1150-1199,5733円,112分,106.8%,163件
7,1200-1249,5085円,119分,105.7%,162件
8,1250-1299,5403円,111分,106.5%,164件
9,1300-1349,5115円,112分,106.1%,180件
10,1350-1399,4217円,111分,105.1%,198件
11,1400-1449,4581円,109分,105.6%,174件
12,1450-1499,5219円,104分,106.7%,204件
13,1500-1549,4832円,102分,106.3%,190件
14,1550-1599,5780円,101分,107.7%,204件
15,1600-1649,5749円,99分,107.7%,194件
16,1650-1699,6269円,94分,108.9%,176件
17,1700-1749,4911円,90分,107.3%,195件
18,1750-1799,5929円,85分,109.3%,212件
19,1800-1849,5479円,83分,108.8%,189件
20,1850-1899,7225円,81分,111.8%,192件
21,1900-1949,6823円,77分,111.8%,152件
22,1950-1999,5454円,75分,109.7%,160件
23,2000-2049,7191円,72分,113.4%,169件
24,2050-2099,7258円,70分,113.8%,148件
25,2100-2149,7522円,65分,115.5%,171件
26,2150-2199,7077円,61分,115.5%,140件
27,2200-2249,7763円,56分,118.6%,133件
28,2250-2299,6930円,55分,116.9%,138件
29,2300-2349,7601円,50分,120.4%,138件
30,2350-2399,7216円,48分,120.1%,99件
31,2400-2449,7411円,47分,121%,118件
32,2450-2499,8013円,44分,124.2%,114件
33,2500-2549,7339円,44分,122.3%,93件
34,2550-2599,9238円,40分,131%,94件
35,2600-2649,9809円,38分,134.7%,88件
36,2650-2699,10452円,35分,140.1%,91件
37,2700-2749,10381円,37分,137.3%,102件
38,2750-2799,11290円,32分,146.7%,96件
39,2800-2849,12577円,31分,154.7%,77件
40,2850-2899,13457円,26分,167.8%,80件
41,2900-2949,14448円,24分,179%,55件
