,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5644円,139分,105.4%,60件
1,850-899,7677円,128分,108%,54件
2,900-949,6113円,119分,106.8%,66件
3,950-999,4443円,127分,104.6%,98件
4,1000-1049,5965円,128分,106.2%,105件
5,1050-1099,6690円,124分,107.2%,99件
6,1100-1149,5616円,122分,106.1%,128件
7,1150-1199,4804円,124分,105.2%,124件
8,1200-1249,7487円,119分,108.4%,136件
9,1250-1299,7979円,116分,109.2%,145件
10,1300-1349,6237円,113分,107.4%,154件
11,1350-1399,5479円,110分,106.7%,178件
12,1400-1449,7502円,106分,109.5%,171件
13,1450-1499,7661円,108分,109.4%,174件
14,1500-1549,7494円,100分,110%,172件
15,1550-1599,8393円,92分,112.1%,179件
16,1600-1649,8310円,93分,111.9%,157件
17,1650-1699,8283円,95分,111.6%,163件
18,1700-1749,8129円,88分,112.3%,142件
19,1750-1799,7173円,85分,111.2%,146件
20,1800-1849,7823円,86分,112.2%,135件
21,1850-1899,7757円,77分,113.4%,127件
22,1900-1949,7654円,77分,113.3%,117件
23,1950-1999,8002円,74分,114.5%,129件
24,2000-2049,8573円,70分,116.3%,120件
25,2050-2099,8817円,66分,117.8%,98件
26,2100-2149,9788円,68分,119.3%,109件
27,2150-2199,8656円,60分,119.2%,95件
28,2200-2249,10502円,54分,126.2%,82件
29,2250-2299,7762円,53分,119.5%,79件
30,2300-2349,8751円,47分,125.1%,71件
31,2350-2399,7842円,45分,123.4%,91件
32,2400-2449,9847円,40分,133%,96件
33,2450-2499,10164円,37分,136.2%,78件
34,2500-2549,9666円,42分,130.6%,66件
35,2550-2599,10231円,41分,133.7%,66件
36,2600-2649,11817円,36分,144%,69件
37,2650-2699,11177円,35分,143.1%,70件
38,2700-2749,11993円,34分,147.1%,61件
39,2750-2799,12006円,31分,150.9%,65件
40,2800-2849,12516円,29分,158.3%,56件
41,2850-2899,12377円,25分,165.1%,52件
42,2900-2949,14858円,24分,182.6%,64件
