,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,10412円,98分,114.1%,18件
1,1650-1699,8539円,99分,111.6%,22件
2,1700-1749,10057円,84分,116%,26件
3,1750-1799,10492円,94分,114.9%,18件
4,1800-1849,9701円,90分,114.3%,24件
5,1850-1899,11212円,76分,119.7%,22件
6,1900-1949,10238円,73分,118.8%,23件
7,1950-1999,6815円,66分,113.9%,19件
8,2000-2049,10166円,70分,119.3%,20件
9,2050-2099,10944円,68分,121.4%,32件
10,2100-2149,11916円,59分,126.9%,26件
11,2150-2199,9217円,58分,121.2%,29件
12,2200-2249,9484円,52分,124.3%,26件
13,2250-2299,10419円,47分,129.5%,16件
14,2300-2349,10321円,42分,132.7%,25件
15,2350-2399,9828円,35分,137.3%,28件
16,2400-2449,9750円,40分,132.7%,22件
17,2450-2499,8050円,43分,125.1%,31件
18,2500-2549,7669円,44分,123.2%,20件
19,2550-2599,9569円,38分,133.3%,30件
20,2600-2649,8140円,40分,126.9%,32件
21,2650-2699,10478円,33分,142.5%,31件
22,2700-2749,11015円,31分,147.4%,21件
23,2750-2799,11509円,30分,150.5%,20件
24,2800-2849,12134円,29分,154.9%,18件
25,2850-2899,12994円,25分,170%,14件
26,2900-2949,13102円,22分,178.6%,17件
