,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4141円,120分,104.6%,1272件
1,1200-1249,4828円,120分,105.4%,1289件
2,1250-1299,4943円,116分,105.7%,1209件
3,1300-1349,4743円,116分,105.5%,1134件
4,1350-1399,5147円,111分,106.2%,1211件
5,1400-1449,5703円,107分,107.1%,1196件
6,1450-1499,4887円,105分,106.2%,1068件
7,1500-1549,5739円,104分,107.4%,938件
8,1550-1599,5678円,101分,107.5%,960件
9,1600-1649,5767円,99分,107.8%,961件
10,1650-1699,5288円,94分,107.5%,886件
11,1700-1749,5753円,91分,108.4%,920件
12,1750-1799,6153円,88分,109.3%,852件
13,1800-1849,6529円,84分,110.3%,840件
14,1850-1899,6039円,80分,110.1%,833件
15,1900-1949,6110円,78分,110.4%,743件
16,1950-1999,6018円,75分,110.7%,773件
17,2000-2049,6061円,74分,111%,725件
18,2050-2099,6444円,69分,112.4%,715件
19,2100-2149,7277円,65分,114.9%,690件
20,2150-2199,6874円,63分,114.6%,708件
21,2200-2249,6745円,59分,115.2%,610件
22,2250-2299,6714円,56分,115.9%,610件
23,2300-2349,6933円,53分,117.6%,579件
24,2350-2399,7177円,49分,119.6%,565件
25,2400-2449,7438円,47分,121.3%,563件
26,2450-2499,7921円,46分,123%,545件
27,2500-2549,8771円,44分,126.9%,592件
28,2550-2599,9205円,41分,129.7%,532件
29,2600-2649,9496円,40分,132%,552件
30,2650-2699,10406円,38分,136.8%,488件
31,2700-2749,10759円,36分,139.6%,464件
32,2750-2799,11626円,33分,147%,427件
33,2800-2849,12359円,31分,154%,381件
34,2850-2899,13625円,27分,166.8%,337件
35,2900-2949,14303円,24分,179.6%,264件
