,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5148円,116分,105.9%,337件
1,1400-1449,5681円,108分,107%,351件
2,1450-1499,5110円,108分,106.3%,339件
3,1500-1549,5847円,103分,107.6%,341件
4,1550-1599,5149円,99分,106.9%,334件
5,1600-1649,7041円,97分,109.7%,333件
6,1650-1699,7152円,95分,110%,368件
7,1700-1749,5979円,91分,108.8%,295件
8,1750-1799,6205円,89分,109.3%,300件
9,1800-1849,6919円,84分,111%,283件
10,1850-1899,6919円,79分,111.7%,280件
11,1900-1949,7533円,78分,112.9%,255件
12,1950-1999,7374円,75分,113%,248件
13,2000-2049,7165円,70分,113.6%,229件
14,2050-2099,7894円,69分,115.3%,227件
15,2100-2149,8083円,64分,116.8%,224件
16,2150-2199,7039円,63分,114.8%,221件
17,2200-2249,5596円,62分,112%,199件
18,2250-2299,7375円,54分,118.4%,184件
19,2300-2349,7379円,52分,118.8%,181件
20,2350-2399,7573円,49分,120.7%,188件
21,2400-2449,7584円,48分,121.1%,185件
22,2450-2499,8163円,45分,124.4%,158件
23,2500-2549,7857円,44分,123.7%,172件
24,2550-2599,8538円,44分,126%,140件
25,2600-2649,10064円,39分,134.6%,158件
26,2650-2699,10666円,38分,137%,125件
27,2700-2749,11218円,34分,143.4%,155件
28,2750-2799,11481円,35分,143.6%,123件
29,2800-2849,12732円,30分,156.1%,116件
30,2850-2899,13909円,27分,169.5%,113件
31,2900-2949,14673円,25分,179.8%,116件
