,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1789円,141分,101.7%,4883件
1,650-699,1940円,140分,101.8%,4739件
2,700-749,1754円,137分,101.7%,5136件
3,750-799,2293円,135分,102.3%,5425件
4,800-849,2260円,132分,102.3%,5057件
5,850-899,2604円,130分,102.7%,5010件
6,900-949,2611円,128分,102.7%,4745件
7,950-999,2496円,126分,102.6%,4653件
8,1000-1049,2759円,123分,103%,4441件
9,1050-1099,3001円,120分,103.3%,4329件
10,1100-1149,3105円,120分,103.5%,4157件
11,1150-1199,3449円,116分,104%,4100件
12,1200-1249,3302円,114分,103.9%,4064件
13,1250-1299,3261円,112分,103.9%,3954件
14,1300-1349,3505円,108分,104.3%,3805件
15,1350-1399,3733円,107分,104.7%,3801件
16,1400-1449,4112円,105分,105.2%,3716件
17,1450-1499,4080円,101分,105.4%,3647件
18,1500-1549,4256円,100分,105.7%,3522件
19,1550-1599,4324円,96分,106%,3467件
20,1600-1649,4327円,94分,106.2%,3373件
21,1650-1699,4524円,92分,106.6%,3216件
22,1700-1749,4329円,88分,106.5%,3276件
23,1750-1799,4802円,85分,107.5%,3225件
24,1800-1849,4578円,81分,107.5%,2984件
25,1850-1899,5274円,78分,109%,3048件
26,1900-1949,5341円,76分,109.4%,2970件
27,1950-1999,5170円,73分,109.4%,2867件
28,2000-2049,5280円,70分,110%,2784件
29,2050-2099,5467円,67分,110.8%,2706件
30,2100-2149,5547円,64分,111.6%,2647件
31,2150-2199,5984円,60分,113.3%,2543件
32,2200-2249,6275円,57分,114.7%,2522件
33,2250-2299,6202円,54分,115.2%,2456件
34,2300-2349,6561円,51分,117.3%,2365件
35,2350-2399,6729円,48分,118.8%,2424件
36,2400-2449,7047円,46分,120.6%,2266件
37,2450-2499,7063円,45分,121.2%,1926件
