,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1584円,151分,101.4%,604件
1,500-549,1329円,149分,101.2%,706件
2,550-599,2463円,143分,102.3%,767件
3,600-649,2030円,143分,101.9%,757件
4,650-699,2192円,140分,102.1%,794件
5,700-749,2330円,140分,102.2%,797件
6,750-799,2087円,140分,102%,810件
7,800-849,2457円,137分,102.4%,820件
8,850-899,2472円,134分,102.5%,793件
9,900-949,3346円,131分,103.4%,756件
10,950-999,2319円,131分,102.4%,903件
11,1000-1049,3046円,124分,103.3%,896件
12,1050-1099,2875円,124分,103.1%,944件
13,1100-1149,3447円,122分,103.8%,805件
14,1150-1199,3370円,117分,103.9%,809件
15,1200-1249,3372円,119分,103.8%,736件
16,1250-1299,3990円,115分,104.6%,713件
17,1300-1349,4081円,114分,104.8%,628件
18,1350-1399,3351円,109分,104.1%,578件
19,1400-1449,3820円,105分,104.8%,586件
20,1450-1499,4716円,104分,106%,537件
21,1500-1549,3824円,103分,105%,507件
22,1550-1599,4540円,99分,106.1%,556件
23,1600-1649,4656円,95分,106.6%,532件
24,1650-1699,4647円,93分,106.7%,526件
25,1700-1749,5423円,91分,108%,430件
26,1750-1799,5287円,87分,108.1%,447件
27,1800-1849,5736円,84分,109.1%,442件
28,1850-1899,5406円,81分,108.9%,432件
29,1900-1949,5259円,77分,109.1%,423件
30,1950-1999,6051円,73分,111%,392件
31,2000-2049,6020円,71分,111.3%,376件
32,2050-2099,5659円,66分,111.5%,377件
33,2100-2149,5942円,63分,112.5%,355件
34,2150-2199,6013円,59分,113.6%,351件
35,2200-2249,6576円,57分,115.4%,329件
36,2250-2299,6331円,53分,115.8%,320件
37,2300-2349,6991円,49分,119.1%,318件
38,2350-2399,7300円,47分,120.9%,312件
39,2400-2449,7572円,46分,121.9%,276件
40,2450-2499,7540円,45分,122.4%,269件
41,2500-2549,7643円,43分,123.6%,264件
42,2550-2599,8798円,40分,129.1%,286件
43,2600-2649,8699円,39分,129.4%,241件
44,2650-2699,9754円,37分,135.6%,232件
45,2700-2749,10238円,35分,139.5%,269件
46,2750-2799,11031円,32分,145.7%,236件
47,2800-2849,11563円,29分,153.6%,250件
48,2850-2899,12695円,26分,164.4%,210件
49,2900-2949,13365円,23分,178.9%,197件
