,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,8690円,120分,109.7%,545件
1,1200-1249,9479円,118分,110.7%,524件
2,1250-1299,8622円,113分,110.2%,477件
3,1300-1349,8775円,110分,110.7%,575件
4,1350-1399,8524円,106分,110.7%,506件
5,1400-1449,9451円,103分,112.2%,526件
6,1450-1499,10484円,100分,114%,518件
7,1500-1549,9985円,100分,113.3%,495件
8,1550-1599,10142円,99分,113.7%,500件
9,1600-1649,10002円,92分,114.4%,484件
10,1650-1699,9316円,89分,114%,420件
11,1700-1749,10405円,89分,115.6%,424件
12,1750-1799,9370円,84分,114.9%,424件
13,1800-1849,10120円,82分,116.4%,409件
14,1850-1899,9740円,81分,116.1%,422件
15,1900-1949,10383円,77分,118%,374件
16,1950-1999,10954円,74分,119.7%,358件
17,2000-2049,11422円,71分,121.3%,371件
18,2050-2099,11415円,68分,122.3%,354件
19,2100-2149,10545円,65分,121.7%,328件
20,2150-2199,11905円,63分,125.4%,361件
21,2200-2249,11784円,58分,126.9%,340件
22,2250-2299,11757円,55分,128.4%,320件
23,2300-2349,11953円,46分,134.5%,307件
24,2350-2399,11193円,40分,137.5%,303件
25,2400-2449,11224円,36分,141%,291件
26,2450-2499,11878円,36分,143.6%,273件
27,2500-2549,11970円,35分,145.5%,298件
28,2550-2599,11763円,34分,145.5%,295件
29,2600-2649,12520円,33分,150.9%,286件
30,2650-2699,13129円,31分,156.1%,252件
31,2700-2749,13427円,30分,158.7%,250件
32,2750-2799,13777円,28分,165.3%,271件
33,2800-2849,14081円,27分,168.3%,230件
34,2850-2899,15285円,24分,184.9%,246件
35,2900-2949,15070円,23分,189.3%,211件
