,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1345円,145分,101.2%,299件
1,500-549,440円,147分,100.4%,501件
2,550-599,187円,146分,100.2%,594件
3,600-649,1333円,139分,101.3%,637件
4,650-699,1066円,139分,101%,635件
5,700-749,1040円,136分,101%,665件
6,750-799,1240円,137分,101.2%,658件
7,800-849,1063円,135分,101%,690件
8,850-899,1607円,132分,101.6%,688件
9,900-949,1248円,131分,101.3%,650件
10,950-999,2391円,126分,102.5%,623件
11,1000-1049,1329円,129分,101.4%,742件
12,1050-1099,2015円,120分,102.2%,745件
13,1100-1149,1908円,120分,102.1%,797件
14,1150-1199,2545円,118分,102.9%,673件
15,1200-1249,2523円,112分,103%,686件
16,1250-1299,2819円,115分,103.3%,632件
17,1300-1349,2925円,111分,103.5%,588件
18,1350-1399,3177円,110分,103.8%,515件
19,1400-1449,2527円,104分,103.2%,475件
20,1450-1499,3330円,102分,104.4%,498件
21,1500-1549,3794円,101分,105%,428件
22,1550-1599,3292円,99分,104.4%,425件
23,1600-1649,4060円,94分,105.7%,466件
24,1650-1699,4252円,91分,106.3%,455件
25,1700-1749,4165円,88分,106.3%,444件
26,1750-1799,4666円,86分,107.2%,353件
27,1800-1849,4735円,82分,107.7%,377件
28,1850-1899,4971円,80分,108.3%,346件
29,1900-1949,5139円,76分,109%,359件
30,1950-1999,4655円,73分,108.5%,344件
31,2000-2049,5543円,70分,110.6%,317件
32,2050-2099,5603円,66分,111.3%,316件
33,2100-2149,5520円,61分,112.1%,318件
34,2150-2199,5591円,59分,112.7%,295件
35,2200-2249,6052円,54分,115%,296件
36,2250-2299,6388円,52分,116.3%,278件
37,2300-2349,5768円,49分,115.7%,263件
38,2350-2399,6635円,45分,119.7%,254件
39,2400-2449,7075円,44分,121.3%,251件
40,2450-2499,7635円,44分,123.3%,229件
41,2500-2549,7732円,42分,124.3%,228件
42,2550-2599,7967円,40分,126.4%,232件
43,2600-2649,8595円,39分,129.8%,225件
44,2650-2699,8933円,36分,132.8%,208件
45,2700-2749,9751円,34分,137.9%,190件
46,2750-2799,10416円,32分,144%,219件
47,2800-2849,11459円,28分,153.8%,203件
48,2850-2899,12000円,25分,163.9%,213件
49,2900-2949,13137円,23分,177.7%,164件
