,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3157円,139分,103%,39件
1,800-849,5096円,135分,105%,51件
2,850-899,4214円,127分,104.4%,71件
3,900-949,5149円,132分,105.2%,60件
4,950-999,3983円,122分,104.3%,72件
5,1000-1049,5595円,129分,105.8%,78件
6,1050-1099,4012円,124分,104.3%,98件
7,1100-1149,3623円,119分,104.1%,82件
8,1150-1199,4982円,118分,105.6%,100件
9,1200-1249,6132円,112分,107.3%,123件
10,1250-1299,4476円,117分,105.1%,107件
11,1300-1349,4890円,116分,105.6%,123件
12,1350-1399,5182円,113分,106.1%,122件
13,1400-1449,4637円,105分,105.9%,130件
14,1450-1499,4450円,108分,105.5%,158件
15,1500-1549,5683円,99分,107.6%,137件
16,1550-1599,5251円,101分,107%,122件
17,1600-1649,5095円,100分,106.8%,134件
18,1650-1699,6227円,91分,109.1%,133件
19,1700-1749,5731円,93分,108.2%,146件
20,1750-1799,7571円,85分,111.9%,150件
21,1800-1849,4275円,85分,106.7%,132件
22,1850-1899,7575円,77分,113.1%,123件
23,1900-1949,7014円,79分,111.9%,128件
24,1950-1999,6069円,73分,111.2%,100件
25,2000-2049,6360円,70分,112.1%,114件
26,2050-2099,6489円,66分,113.2%,100件
27,2100-2149,8165円,60分,118%,121件
28,2150-2199,6437円,58分,114.7%,73件
29,2200-2249,8390円,54分,120.7%,93件
30,2250-2299,7736円,48分,121.7%,79件
31,2300-2349,8356円,49分,122.6%,83件
32,2350-2399,7631円,46分,122.3%,84件
33,2400-2449,8370円,44分,125.3%,87件
34,2450-2499,7560円,46分,121.8%,81件
35,2500-2549,8332円,43分,125.7%,68件
36,2550-2599,8638円,41分,128%,69件
37,2600-2649,9039円,40分,130.4%,74件
38,2650-2699,9804円,37分,135.6%,73件
39,2700-2749,10375円,33分,141.4%,51件
40,2750-2799,10557円,31分,144.7%,73件
41,2800-2849,12049円,30分,152.8%,63件
42,2850-2899,13463円,26分,170.4%,58件
43,2900-2949,13650円,23分,178.7%,41件
