,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2147円,138分,102.1%,39件
1,800-849,4062円,134分,104%,51件
2,850-899,3253円,127分,103.4%,71件
3,900-949,4145円,131分,104.2%,60件
4,950-999,3061円,121分,103.4%,72件
5,1000-1049,4593円,128分,104.8%,78件
6,1050-1099,3089円,123分,103.3%,98件
7,1100-1149,2745円,118分,103.1%,82件
8,1150-1199,4073円,117分,104.6%,100件
9,1200-1249,5247円,111分,106.3%,123件
10,1250-1299,3594円,116分,104.1%,107件
11,1300-1349,4006円,116分,104.6%,123件
12,1350-1399,4310円,112分,105.1%,122件
13,1400-1449,3839円,105分,104.9%,130件
14,1450-1499,3635円,107分,104.5%,158件
15,1500-1549,4909円,99分,106.6%,137件
16,1550-1599,4479円,100分,106%,122件
17,1600-1649,4320円,99分,105.8%,134件
18,1650-1699,5506円,91分,108.1%,133件
19,1700-1749,5008円,92分,107.2%,146件
20,1750-1799,6863円,84分,110.9%,150件
21,1800-1849,3659円,84分,105.8%,132件
22,1850-1899,6922円,77分,112.1%,123件
23,1900-1949,6367円,78分,110.9%,128件
24,1950-1999,5490円,72分,110.2%,100件
25,2000-2049,5798円,70分,111.1%,114件
26,2050-2099,5973円,65分,112.2%,100件
27,2100-2149,7637円,60分,117%,121件
28,2150-2199,5968円,58分,113.7%,73件
29,2200-2249,7915円,54分,119.6%,93件
30,2250-2299,7311円,47分,120.7%,79件
31,2300-2349,7919円,49分,121.6%,83件
32,2350-2399,7236円,45分,121.3%,84件
33,2400-2449,7980円,44分,124.3%,87件
34,2450-2499,7171円,46分,120.8%,81件
35,2500-2549,7943円,43分,124.7%,68件
36,2550-2599,8248円,41分,126.9%,69件
37,2600-2649,8649円,39分,129.4%,74件
38,2650-2699,9414円,36分,134.5%,73件
39,2700-2749,9985円,33分,140.3%,51件
40,2750-2799,10167円,31分,143.5%,73件
41,2800-2849,11659円,30分,151.6%,63件
42,2850-2899,13074円,25分,169.3%,58件
43,2900-2949,13260円,23分,177.6%,41件
