,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,7892円,134分,107.8%,37件
1,950-999,10238円,123分,111.1%,41件
2,1000-1049,9594円,108分,111.8%,49件
3,1050-1099,6805円,120分,107.6%,70件
4,1100-1149,7784円,123分,108.5%,67件
5,1150-1199,8714円,119分,109.7%,75件
6,1200-1249,7359円,114分,108.6%,82件
7,1250-1299,6633円,117分,107.6%,92件
8,1300-1349,9905円,114分,111.6%,86件
9,1350-1399,9992円,107分,112.4%,97件
10,1400-1449,8389円,108分,110.4%,104件
11,1450-1499,6825円,104分,108.7%,125件
12,1500-1549,9746円,101分,112.9%,123件
13,1550-1599,9798円,102分,112.8%,125件
14,1600-1649,9509円,93分,113.6%,132件
15,1650-1699,10633円,85分,116.6%,129件
16,1700-1749,10006円,86分,115.5%,104件
17,1750-1799,10651円,87分,116.3%,107件
18,1800-1849,10577円,81分,117.4%,97件
19,1850-1899,9236円,77分,116%,107件
20,1900-1949,9802円,79分,116.6%,92件
21,1950-1999,9983円,70分,119.1%,89件
22,2000-2049,9323円,70分,117.8%,81件
23,2050-2099,9668円,67分,119.1%,97件
24,2100-2149,10237円,63分,121.8%,85件
25,2150-2199,12288円,58分,128.2%,67件
26,2200-2249,12011円,60分,126.9%,77件
27,2250-2299,10620円,52分,127.4%,62件
28,2300-2349,13060円,45分,138.3%,55件
29,2350-2399,9838円,45分,129.3%,54件
30,2400-2449,10290円,40分,134.6%,41件
31,2450-2499,10046円,38分,135%,64件
32,2500-2549,12329円,32分,150.6%,64件
33,2550-2599,11824円,33分,147.7%,53件
34,2600-2649,12189円,35分,145.9%,52件
35,2650-2699,12345円,35分,147%,44件
36,2700-2749,13566円,30分,159.4%,46件
37,2750-2799,13117円,30分,158.9%,47件
38,2800-2849,14643円,29分,167.1%,37件
39,2850-2899,14857円,25分,179%,48件
40,2900-2949,14663円,22分,190.7%,40件
