,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4251円,127分,104.5%,1946件
1,1050-1099,4614円,125分,104.9%,1830件
2,1100-1149,4834円,123分,105.3%,1803件
3,1150-1199,4763円,123分,105.2%,1695件
4,1200-1249,4327円,120分,104.8%,1703件
5,1250-1299,4733円,116分,105.5%,1586件
6,1300-1349,5024円,112分,106%,1543件
7,1350-1399,5333円,112分,106.4%,1447件
8,1400-1449,4849円,108分,106%,1449件
9,1450-1499,5537円,104分,107.1%,1460件
10,1500-1549,5191円,103分,106.7%,1445件
11,1550-1599,5279円,99分,107.1%,1348件
12,1600-1649,5396円,97分,107.4%,1284件
13,1650-1699,5884円,95分,108.3%,1324件
14,1700-1749,6044円,90分,108.9%,1254件
15,1750-1799,6112円,89分,109.2%,1272件
16,1800-1849,6288円,86分,109.8%,1245件
17,1850-1899,6189円,84分,109.9%,1188件
18,1900-1949,6729円,80分,111.2%,1139件
19,1950-1999,6642円,75分,111.8%,1180件
20,2000-2049,6327円,71分,111.9%,1112件
21,2050-2099,6258円,67分,112.5%,1071件
22,2100-2149,6913円,64分,114.5%,1049件
23,2150-2199,7009円,61分,115.3%,1005件
24,2200-2249,6877円,57分,115.9%,977件
25,2250-2299,7007円,54分,117.3%,988件
26,2300-2349,7259円,50分,119.2%,967件
27,2350-2399,7349円,47分,120.6%,940件
28,2400-2449,7508円,46分,121.7%,877件
29,2450-2499,8224円,44分,125.1%,873件
30,2500-2549,8316円,43分,125.9%,852件
31,2550-2599,8696円,42分,127.8%,810件
32,2600-2649,9243円,39分,131.6%,847件
33,2650-2699,9803円,38分,134.8%,779件
34,2700-2749,9765円,37分,134.9%,655件
