,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-97円,151分,99.9%,18671件
1,400-449,132円,151分,100.1%,5709件
2,450-499,638円,148分,100.6%,3014件
3,500-549,726円,146分,100.7%,2063件
4,550-599,795円,145分,100.7%,1729件
5,600-649,600円,143分,100.6%,1427件
6,650-699,925円,142分,100.9%,1407件
7,700-749,1141円,137分,101.1%,1327件
8,750-799,1158円,137分,101.1%,1374件
9,800-849,1511円,133分,101.5%,1227件
10,850-899,1219円,131分,101.2%,1245件
11,900-949,1660円,129分,101.7%,1288件
12,950-999,1864円,129分,101.9%,1274件
13,1000-1049,1807円,126分,101.9%,1144件
14,1050-1099,2261円,120分,102.5%,1355件
15,1100-1149,2391円,118分,102.7%,1351件
16,1150-1199,2668円,117分,103%,1294件
17,1200-1249,3227円,115分,103.7%,1247件
18,1250-1299,3546円,114分,104.1%,1223件
19,1300-1349,2988円,111分,103.6%,1209件
20,1350-1399,3125円,108分,103.9%,1112件
21,1400-1449,3359円,105分,104.3%,1061件
22,1450-1499,3815円,103分,104.9%,998件
23,1500-1549,3257円,100分,104.3%,1018件
24,1550-1599,4015円,97分,105.5%,1023件
25,1600-1649,3841円,94分,105.4%,1003件
26,1650-1699,4203円,91分,106.2%,943件
27,1700-1749,4314円,89分,106.5%,864件
28,1750-1799,4641円,87分,107.1%,913件
29,1800-1849,5026円,83分,108.1%,863件
30,1850-1899,4783円,80分,108%,847件
31,1900-1949,5309円,78分,109.1%,867件
32,1950-1999,5336円,75分,109.4%,846件
33,2000-2049,5939円,72分,111.1%,772件
34,2050-2099,5902円,67分,111.8%,802件
35,2100-2149,5700円,62分,112.2%,787件
36,2150-2199,5696円,57分,113.3%,723件
37,2200-2249,6355円,54分,115.6%,719件
38,2250-2299,6494円,51分,116.9%,712件
39,2300-2349,6378円,48分,117.7%,678件
40,2350-2399,6553円,46分,119.1%,694件
41,2400-2449,7175円,43分,122.2%,652件
42,2450-2499,7315円,42分,123.3%,636件
43,2500-2549,7451円,42分,123.9%,613件
44,2550-2599,8098円,40分,126.9%,567件
45,2600-2649,8818円,37分,131.6%,609件
46,2650-2699,8954円,36分,133.1%,555件
47,2700-2749,9416円,33分,137.7%,575件
48,2750-2799,10259円,32分,143.3%,522件
49,2800-2849,9943円,32分,141.3%,461件
