,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3425円,135分,103.4%,1114件
1,950-999,4071円,129分,104.2%,1075件
2,1000-1049,3886円,128分,104%,1127件
3,1050-1099,4417円,124分,104.7%,975件
4,1100-1149,4280円,122分,104.7%,1001件
5,1150-1199,4370円,123分,104.7%,869件
6,1200-1249,4850円,118分,105.5%,870件
7,1250-1299,4888円,117分,105.6%,760件
8,1300-1349,4146円,112分,104.9%,690件
9,1350-1399,4685円,110分,105.7%,705件
10,1400-1449,5624円,108分,106.9%,668件
11,1450-1499,4678円,106分,105.9%,623件
12,1500-1549,4979円,104分,106.4%,643件
13,1550-1599,5696円,98分,107.7%,654件
14,1600-1649,5649円,95分,107.9%,634件
15,1650-1699,6304円,94分,108.9%,532件
16,1700-1749,5726円,91分,108.4%,519件
17,1750-1799,6223円,88分,109.4%,531件
18,1800-1849,5819円,85分,109.1%,508件
19,1850-1899,5876円,81分,109.7%,508件
20,1900-1949,6404円,78分,111%,475件
21,1950-1999,6531円,74分,111.7%,452件
22,2000-2049,6099円,70分,111.6%,451件
23,2050-2099,6417円,67分,112.7%,434件
24,2100-2149,6461円,63分,113.7%,430件
25,2150-2199,6863円,62分,114.8%,399件
26,2200-2249,6778円,57分,115.7%,394件
27,2250-2299,7039円,53分,117.7%,378件
28,2300-2349,7241円,51分,119.1%,381件
29,2350-2399,7670円,48分,121.5%,346件
30,2400-2449,7420円,47分,121%,327件
31,2450-2499,7745円,45分,123%,315件
32,2500-2549,8595円,43分,126.5%,333件
33,2550-2599,8679円,42分,127.5%,305件
34,2600-2649,9348円,40分,131.3%,280件
35,2650-2699,10005円,38分,135.5%,318件
36,2700-2749,10809円,35分,141.2%,289件
37,2750-2799,11203円,32分,146.6%,306件
38,2800-2849,12415円,30分,155.7%,268件
39,2850-2899,13131円,26分,166.9%,260件
40,2900-2949,14217円,24分,180.5%,212件
