,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5757円,132分,105.8%,630件
1,950-999,6431円,127分,106.7%,620件
2,1000-1049,6199円,127分,106.5%,529件
3,1050-1099,7015円,124分,107.6%,501件
4,1100-1149,6861円,122分,107.5%,444件
5,1150-1199,7441円,119分,108.3%,454件
6,1200-1249,6956円,116分,108%,808件
7,1250-1299,6947円,112分,108.2%,439件
8,1300-1349,7520円,109分,109.2%,473件
9,1350-1399,7766円,107分,109.6%,445件
10,1400-1449,7722円,105分,109.8%,382件
11,1450-1499,6879円,103分,108.9%,376件
12,1500-1549,7773円,100分,110.4%,363件
13,1550-1599,8156円,98分,111.1%,338件
14,1600-1649,8167円,94分,111.6%,289件
15,1650-1699,8736円,91分,112.8%,296件
16,1700-1749,8146円,89分,112.2%,297件
17,1750-1799,8946円,86分,113.9%,335件
18,1800-1849,8738円,81分,114.4%,306件
19,1850-1899,8115円,82分,113.2%,300件
20,1900-1949,9461円,77分,116.4%,272件
21,1950-1999,9517円,75分,116.9%,256件
22,2000-2049,8850円,72分,116.4%,231件
23,2050-2099,10084円,69分,119.5%,264件
24,2100-2149,10359円,66分,120.9%,232件
25,2150-2199,9702円,59分,121.8%,240件
26,2200-2249,9813円,55分,123.6%,215件
27,2250-2299,9869円,50分,126.3%,228件
28,2300-2349,10902円,44分,133%,221件
29,2350-2399,10377円,41分,133.5%,203件
30,2400-2449,10191円,40分,134.2%,235件
31,2450-2499,10765円,38分,137.4%,215件
32,2500-2549,10315円,39分,134.9%,198件
33,2550-2599,11576円,36分,143.4%,216件
34,2600-2649,11222円,35分,142.3%,179件
35,2650-2699,12054円,33分,148.6%,204件
36,2700-2749,12183円,33分,149.5%,175件
37,2750-2799,12469円,31分,153.9%,171件
38,2800-2849,13666円,29分,163.5%,171件
39,2850-2899,13843円,25分,172.8%,180件
40,2900-2949,14094円,22分,184.4%,133件
