,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6194円,126分,106.5%,125件
1,1050-1099,5750円,126分,106.1%,149件
2,1100-1149,4948円,127分,105.2%,154件
3,1150-1199,7062円,124分,107.6%,164件
4,1200-1249,7995円,117分,109.1%,171件
5,1250-1299,5913円,117分,106.7%,176件
6,1300-1349,5579円,113分,106.6%,223件
7,1350-1399,7464円,109分,109.2%,200件
8,1400-1449,7582円,112分,109%,206件
9,1450-1499,7568円,103分,109.8%,197件
10,1500-1549,8064円,96分,111.2%,208件
11,1550-1599,8028円,97分,111%,188件
12,1600-1649,8061円,99分,110.8%,190件
13,1650-1699,7756円,92分,111.2%,166件
14,1700-1749,7025円,89分,110.5%,158件
15,1750-1799,7737円,90分,111.5%,166件
16,1800-1849,7551円,82分,112.3%,152件
17,1850-1899,7956円,81分,113.1%,146件
18,1900-1949,7990円,77分,113.9%,160件
19,1950-1999,7772円,75分,113.8%,144件
20,2000-2049,8726円,70分,116.6%,123件
21,2050-2099,9504円,71分,117.9%,137件
22,2100-2149,8322円,65分,117.2%,119件
23,2150-2199,10252円,58分,123.7%,102件
24,2200-2249,7693円,58分,117.8%,94件
25,2250-2299,8426円,51分,122%,80件
26,2300-2349,7573円,48分,121.2%,109件
27,2350-2399,9530円,43分,129.9%,119件
28,2400-2449,9799円,40分,132.8%,91件
29,2450-2499,9889円,42分,131.1%,85件
30,2500-2549,9709円,43分,130.2%,77件
31,2550-2599,11168円,38分,138.9%,86件
32,2600-2649,10468円,38分,136.7%,80件
33,2650-2699,11440円,37分,141.7%,72件
34,2700-2749,11465円,35分,143.7%,75件
35,2750-2799,12130円,32分,150.5%,71件
36,2800-2849,12190円,29分,155.9%,67件
37,2850-2899,14085円,27分,169.5%,86件
38,2900-2949,14729円,22分,188.3%,63件
