,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,187円,150分,100.2%,5292件
1,400-449,147円,149分,100.1%,5209件
2,450-499,534円,145分,100.5%,5105件
3,500-549,636円,144分,100.6%,5014件
4,550-599,807円,142分,100.8%,5000件
5,600-649,922円,140分,100.9%,4883件
6,650-699,1077円,139分,101%,4739件
7,700-749,910円,136分,100.9%,5136件
8,750-799,1455円,134分,101.4%,5425件
9,800-849,1438円,132分,101.5%,5057件
10,850-899,1794円,129分,101.9%,5010件
11,900-949,1809円,128分,101.9%,4745件
12,950-999,1712円,125分,101.8%,4653件
13,1000-1049,1986円,123分,102.2%,4441件
14,1050-1099,2243円,120分,102.5%,4329件
15,1100-1149,2351円,119分,102.6%,4157件
16,1150-1199,2710円,115分,103.1%,4100件
17,1200-1249,2583円,113分,103%,4064件
18,1250-1299,2552円,112分,103%,3954件
19,1300-1349,2817円,108分,103.5%,3805件
20,1350-1399,3048円,106分,103.8%,3801件
21,1400-1449,3432円,104分,104.4%,3716件
22,1450-1499,3428円,101分,104.5%,3647件
23,1500-1549,3609円,99分,104.9%,3522件
24,1550-1599,3699円,96分,105.1%,3467件
25,1600-1649,3720円,93分,105.3%,3373件
26,1650-1699,3927円,91分,105.8%,3216件
27,1700-1749,3756円,88分,105.7%,3276件
28,1750-1799,4245円,84分,106.7%,3225件
29,1800-1849,4046円,81分,106.7%,2984件
30,1850-1899,4751円,78分,108.1%,3048件
31,1900-1949,4834円,75分,108.5%,2970件
32,1950-1999,4684円,73分,108.6%,2867件
33,2000-2049,4810円,70分,109.2%,2784件
34,2050-2099,5014円,67分,110%,2706件
35,2100-2149,5115円,64分,110.7%,2647件
36,2150-2199,5571円,60分,112.4%,2543件
37,2200-2249,5879円,56分,113.9%,2522件
38,2250-2299,5822円,54分,114.4%,2456件
39,2300-2349,6200円,50分,116.4%,2365件
40,2350-2399,6382円,47分,117.9%,2424件
41,2400-2449,6710円,45分,119.7%,2266件
42,2450-2499,6727円,44分,120.3%,1926件
