,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6660円,130分,106.9%,41件
1,1050-1099,5994円,116分,106.9%,53件
2,1100-1149,8339円,120分,109.3%,45件
3,1150-1199,5926円,123分,106.4%,64件
4,1200-1249,3654円,115分,104.2%,57件
5,1250-1299,6154円,111分,107.4%,65件
6,1300-1349,7788円,106分,109.8%,82件
7,1350-1399,6797円,110分,108.2%,84件
8,1400-1449,7763円,107分,109.7%,86件
9,1450-1499,7599円,106分,109.5%,86件
10,1500-1549,6378円,102分,108.4%,95件
11,1550-1599,5993円,102分,107.8%,109件
12,1600-1649,6826円,95分,109.6%,95件
13,1650-1699,6872円,93分,109.8%,85件
14,1700-1749,6813円,96分,109.5%,100件
15,1750-1799,8374円,84分,113.2%,93件
16,1800-1849,7471円,87分,111.5%,99件
17,1850-1899,9037円,79分,115.3%,105件
18,1900-1949,6089円,79分,110.3%,88件
19,1950-1999,8995円,70分,117.1%,84件
20,2000-2049,9380円,74分,116.9%,99件
21,2050-2099,8156円,66分,116.5%,72件
22,2100-2149,7035円,66分,114.3%,77件
23,2150-2199,7510円,59分,117%,68件
24,2200-2249,9922円,52分,125.3%,84件
25,2250-2299,7677円,51分,120.1%,48件
26,2300-2349,9319円,46分,127%,61件
27,2350-2399,9251円,42分,129.3%,51件
28,2400-2449,9070円,43分,127.9%,50件
29,2450-2499,9064円,40分,130%,57件
30,2500-2549,10057円,40分,133.6%,60件
31,2550-2599,9725円,41分,131.9%,61件
32,2600-2649,9750円,41分,131.6%,46件
33,2650-2699,9999円,38分,134.8%,49件
34,2700-2749,10892円,35分,141.6%,52件
35,2750-2799,11353円,32分,146.9%,47件
36,2800-2849,11972円,29分,154.8%,33件
37,2850-2899,12743円,25分,168.1%,50件
38,2900-2949,14427円,25分,176.5%,38件
