,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,9919円,104分,112.8%,247件
1,1400-1449,10496円,107分,113.1%,289件
2,1450-1499,10184円,105分,112.9%,220件
3,1500-1549,9377円,98分,112.8%,239件
4,1550-1599,10887円,98分,114.8%,176件
5,1600-1649,10767円,93分,115.4%,192件
6,1650-1699,11591円,92分,116.8%,158件
7,1700-1749,9995円,86分,115.5%,156件
8,1750-1799,11610円,86分,117.9%,165件
9,1800-1849,11311円,84分,118%,134件
10,1850-1899,10578円,80分,117.7%,147件
11,1900-1949,12404円,74分,122.5%,162件
12,1950-1999,11027円,74分,120%,170件
13,2000-2049,11055円,71分,120.8%,152件
14,2050-2099,12346円,68分,124.1%,124件
15,2100-2149,11297円,64分,123.5%,132件
16,2150-2199,12773円,61分,127.9%,115件
17,2200-2249,12479円,59分,128.4%,130件
18,2250-2299,11695円,53分,129.4%,115件
19,2300-2349,11874円,47分,133.7%,118件
20,2350-2399,11748円,40分,139.5%,118件
21,2400-2449,11380円,38分,140.4%,119件
22,2450-2499,12115円,36分,144.5%,89件
23,2500-2549,13211円,34分,151.7%,97件
24,2550-2599,13338円,33分,153.4%,90件
25,2600-2649,12357円,34分,148.1%,85件
26,2650-2699,13519円,31分,157.8%,74件
27,2700-2749,14792円,30分,165.5%,87件
28,2750-2799,14843円,30分,166.9%,78件
29,2800-2849,14711円,29分,168.3%,80件
30,2850-2899,15315円,24分,184.9%,70件
31,2900-2949,15519円,24分,188%,75件
