,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3489円,114分,104.1%,22件
1,1150-1199,7599円,122分,108.3%,24件
2,1200-1249,6802円,109分,108.3%,33件
3,1250-1299,10094円,109分,112.3%,30件
4,1300-1349,6624円,109分,108.1%,33件
5,1350-1399,6058円,101分,108%,31件
6,1400-1449,7966円,99分,110.8%,41件
7,1450-1499,7856円,94分,111.1%,42件
8,1500-1549,8626円,96分,112%,47件
9,1550-1599,9142円,98分,112.4%,55件
10,1600-1649,6914円,97分,109.5%,49件
11,1650-1699,8253円,89分,112.4%,63件
12,1700-1749,7233円,92分,110.5%,60件
13,1750-1799,9151円,84分,114.6%,66件
14,1800-1849,9635円,78分,116.5%,57件
15,1850-1899,7733円,85分,112.1%,55件
16,1900-1949,9909円,75分,117.6%,52件
17,1950-1999,8108円,78分,113.9%,58件
18,2000-2049,9150円,71分,117.2%,58件
19,2050-2099,7961円,67分,115.9%,51件
20,2100-2149,10249円,59分,123.1%,42件
21,2150-2199,10638円,62分,123%,58件
22,2200-2249,8045円,54分,120%,36件
23,2250-2299,7657円,53分,119.4%,47件
24,2300-2349,10200円,45分,130.1%,48件
25,2350-2399,10896円,38分,138.1%,41件
26,2400-2449,8060円,44分,124.4%,31件
27,2450-2499,11206円,36分,142%,33件
28,2500-2549,10850円,32分,144.6%,28件
29,2550-2599,11520円,34分,144.7%,31件
30,2600-2649,11242円,35分,143.3%,28件
31,2650-2699,12089円,33分,149.2%,38件
32,2700-2749,12207円,30分,154.6%,32件
33,2750-2799,12209円,32分,151.6%,28件
34,2800-2849,12624円,28分,159.9%,26件
35,2850-2899,13215円,26分,168.8%,31件
36,2900-2949,13625円,22分,184.2%,28件
