,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,6327円,135分,106.3%,1246件
1,750-799,6144円,133分,106.2%,854件
2,800-849,6632円,131分,106.8%,716件
3,850-899,6560円,132分,106.6%,600件
4,900-949,7114円,127分,107.5%,567件
5,950-999,7458円,123分,108.1%,566件
6,1000-1049,6816円,123分,107.4%,562件
7,1050-1099,7455円,121分,108.2%,498件
8,1100-1149,7227円,118分,108.1%,507件
9,1150-1199,7486円,119分,108.4%,545件
10,1200-1249,8266円,117分,109.4%,524件
11,1250-1299,7480円,112分,108.9%,477件
12,1300-1349,7660円,109分,109.4%,575件
13,1350-1399,7449円,105分,109.5%,506件
14,1400-1449,8376円,102分,110.9%,526件
15,1450-1499,9412円,99分,112.7%,518件
16,1500-1549,8921円,99分,112%,495件
17,1550-1599,9088円,98分,112.4%,500件
18,1600-1649,9010円,92分,113.1%,484件
19,1650-1699,8382円,88分,112.7%,420件
20,1700-1749,9441円,88分,114.3%,424件
21,1750-1799,8480円,83分,113.6%,424件
22,1800-1849,9224円,81分,115.1%,409件
23,1850-1899,8872円,80分,114.8%,422件
24,1900-1949,9536円,76分,116.7%,374件
25,1950-1999,10110円,73分,118.4%,358件
26,2000-2049,10595円,71分,120%,371件
27,2050-2099,10616円,68分,120.9%,354件
28,2100-2149,9803円,64分,120.4%,328件
29,2150-2199,11145円,62分,124%,361件
30,2200-2249,11066円,58分,125.6%,340件
31,2250-2299,11076円,55分,127%,320件
32,2300-2349,11351円,46分,133.1%,307件
33,2350-2399,10674円,39分,136.1%,303件
34,2400-2449,10734円,36分,139.7%,291件
35,2450-2499,11388円,36分,142.3%,273件
36,2500-2549,11480円,35分,144.2%,298件
37,2550-2599,11273円,34分,144.2%,295件
38,2600-2649,12030円,32分,149.6%,286件
39,2650-2699,12640円,31分,154.8%,252件
40,2700-2749,12937円,30分,157.4%,250件
41,2750-2799,13288円,28分,164%,271件
42,2800-2849,13591円,27分,167%,230件
43,2850-2899,14795円,24分,183.7%,246件
44,2900-2949,14580円,22分,188.1%,211件
