,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3744円,129分,103.9%,1408件
1,1050-1099,4186円,127分,104.4%,1223件
2,1100-1149,4538円,125分,104.9%,1105件
3,1150-1199,4412円,121分,104.9%,1078件
4,1200-1249,4341円,120分,104.8%,1066件
5,1250-1299,3885円,117分,104.4%,966件
6,1300-1349,4787円,114分,105.6%,980件
7,1350-1399,5581円,112分,106.7%,879件
8,1400-1449,4878円,110分,105.9%,893件
9,1450-1499,4981円,105分,106.3%,910件
10,1500-1549,5036円,102分,106.6%,885件
11,1550-1599,5183円,99分,107%,901件
12,1600-1649,6013円,96分,108.3%,859件
13,1650-1699,6093円,94分,108.7%,841件
14,1700-1749,5762円,93分,108.3%,730件
15,1750-1799,6167円,88分,109.4%,778件
16,1800-1849,6386円,87分,109.8%,729件
17,1850-1899,5956円,82分,109.7%,709件
18,1900-1949,6338円,79分,110.7%,684件
19,1950-1999,6443円,76分,111.4%,675件
20,2000-2049,6994円,71分,113.2%,674件
21,2050-2099,6776円,68分,113.3%,658件
22,2100-2149,6115円,64分,112.8%,663件
23,2150-2199,6759円,61分,114.7%,615件
24,2200-2249,6865円,59分,115.6%,623件
25,2250-2299,7341円,54分,118%,645件
26,2300-2349,6888円,52分,117.8%,548件
27,2350-2399,6788円,49分,118.5%,571件
28,2400-2449,7553円,47分,121.2%,546件
29,2450-2499,8119円,45分,124.1%,542件
30,2500-2549,8609円,44分,126.1%,493件
31,2550-2599,8285円,43分,125.9%,519件
32,2600-2649,9395円,40分,131.3%,452件
33,2650-2699,10078円,38分,135.2%,460件
34,2700-2749,10639円,35分,140.3%,439件
35,2750-2799,11281円,34分,144.6%,389件
36,2800-2849,12454円,30分,155%,304件
37,2850-2899,13334円,26分,167.7%,276件
38,2900-2949,13713円,23分,178.2%,201件
