,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,7988円,110分,109.7%,614件
1,1350-1399,8644円,108分,110.7%,621件
2,1400-1449,9790円,104分,112.5%,613件
3,1450-1499,9634円,104分,112.4%,584件
4,1500-1549,9439円,103分,112.2%,595件
5,1550-1599,9069円,97分,112.5%,577件
6,1600-1649,8589円,93分,112.4%,494件
7,1650-1699,9691円,92分,114%,497件
8,1700-1749,8684円,89分,113.1%,500件
9,1750-1799,9811円,86分,115.3%,488件
10,1800-1849,9133円,84分,114.5%,509件
11,1850-1899,9620円,81分,115.8%,442件
12,1900-1949,10206円,78分,117.5%,426件
13,1950-1999,10221円,75分,118.1%,448件
14,2000-2049,10256円,73分,118.8%,421件
15,2050-2099,9872円,68分,119.2%,408件
16,2100-2149,10779円,66分,121.7%,440件
17,2150-2199,10696円,63分,122.7%,407件
18,2200-2249,10860円,59分,124.5%,373件
19,2250-2299,10632円,51分,127.6%,367件
20,2300-2349,10360円,45分,130.7%,369件
21,2350-2399,10384円,41分,134.2%,357件
22,2400-2449,10982円,40分,136.9%,327件
23,2450-2499,10845円,39分,137.4%,352件
24,2500-2549,10762円,38分,137.7%,344件
25,2550-2599,11484円,36分,142.2%,348件
26,2600-2649,12187円,34分,147.4%,306件
27,2650-2699,12281円,34分,148.4%,302件
28,2700-2749,12591円,32分,152.3%,311件
29,2750-2799,13115円,31分,156.7%,285件
30,2800-2849,14168円,28分,168.1%,305件
31,2850-2899,14221円,26分,173.8%,279件
32,2900-2949,14391円,23分,183.9%,227件
