,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3136円,136分,103.1%,1971件
1,850-899,2774円,134分,102.8%,1956件
2,900-949,3656円,132分,103.7%,1827件
3,950-999,3333円,130分,103.4%,1742件
4,1000-1049,3449円,128分,103.6%,1532件
5,1050-1099,3420円,126分,103.6%,1481件
6,1100-1149,3664円,125分,103.9%,1354件
7,1150-1199,3318円,119分,103.7%,1272件
8,1200-1249,3987円,119分,104.5%,1289件
9,1250-1299,4132円,116分,104.8%,1209件
10,1300-1349,3938円,115分,104.6%,1134件
11,1350-1399,4365円,110分,105.3%,1211件
12,1400-1449,4935円,106分,106.2%,1196件
13,1450-1499,4152円,105分,105.3%,1068件
14,1500-1549,4997円,103分,106.5%,938件
15,1550-1599,4958円,100分,106.6%,960件
16,1600-1649,5060円,98分,106.9%,961件
17,1650-1699,4627円,93分,106.6%,886件
18,1700-1749,5100円,91分,107.5%,920件
19,1750-1799,5516円,87分,108.4%,852件
20,1800-1849,5906円,84分,109.4%,840件
21,1850-1899,5463円,79分,109.2%,833件
22,1900-1949,5542円,78分,109.5%,743件
23,1950-1999,5479円,74分,109.8%,773件
24,2000-2049,5532円,73分,110.1%,725件
25,2050-2099,5934円,69分,111.5%,715件
26,2100-2149,6775円,65分,113.9%,690件
27,2150-2199,6406円,62分,113.7%,708件
28,2200-2249,6306円,59分,114.3%,610件
29,2250-2299,6296円,56分,115%,610件
30,2300-2349,6535円,52分,116.7%,579件
31,2350-2399,6800円,49分,118.7%,565件
32,2400-2449,7067円,46分,120.4%,563件
33,2450-2499,7549円,45分,122.1%,545件
34,2500-2549,8400円,43分,125.9%,592件
35,2550-2599,8833円,41分,128.7%,532件
36,2600-2649,9124円,39分,131%,552件
37,2650-2699,10035円,37分,135.8%,488件
38,2700-2749,10388円,36分,138.6%,464件
39,2750-2799,11255円,33分,145.9%,427件
40,2800-2849,11988円,30分,152.9%,381件
41,2850-2899,13254円,27分,165.7%,337件
42,2900-2949,13932円,24分,178.6%,264件
