,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5301円,118分,106%,1270件
1,1300-1349,4853円,115分,105.6%,1304件
2,1350-1399,4924円,111分,105.9%,1291件
3,1400-1449,4878円,109分,106%,1262件
4,1450-1499,4877円,106分,106.1%,1265件
5,1500-1549,5682円,103分,107.4%,1203件
6,1550-1599,5676円,100分,107.6%,1196件
7,1600-1649,5844円,98分,108%,1086件
8,1650-1699,5806円,94分,108.2%,1111件
9,1700-1749,5919円,93分,108.5%,1040件
10,1750-1799,5499円,89分,108.2%,1045件
11,1800-1849,5923円,86分,109.2%,973件
12,1850-1899,6227円,82分,110.1%,1013件
13,1900-1949,6008円,78分,110.2%,963件
14,1950-1999,6288円,75分,111.1%,934件
15,2000-2049,6018円,71分,111.4%,952件
16,2050-2099,6379円,69分,112.4%,892件
17,2100-2149,6370円,66分,112.8%,895件
18,2150-2199,6849円,63分,114.6%,909件
19,2200-2249,6828円,59分,115.4%,800件
20,2250-2299,6371円,55分,115.3%,799件
21,2300-2349,6925円,53分,117.5%,786件
22,2350-2399,7401円,49分,120.2%,791件
23,2400-2449,7793円,47分,121.9%,730件
24,2450-2499,7609円,46分,122.1%,755件
25,2500-2549,8562円,44分,126.1%,696件
26,2550-2599,9036円,43分,128.2%,679件
27,2600-2649,9419円,41分,130.9%,634件
28,2650-2699,9995円,39分,134.1%,574件
29,2700-2749,10911円,36分,140.7%,479件
30,2750-2799,11653円,33分,147.3%,412件
31,2800-2849,12224円,30分,154.6%,329件
32,2850-2899,13564円,27分,167%,242件
33,2900-2949,14442円,23分,183%,188件
