,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8660円,117分,109.9%,15件
1,1350-1399,9610円,96分,113.4%,18件
2,1400-1449,8034円,102分,110.5%,23件
3,1450-1499,10201円,104分,113%,13件
4,1500-1549,7940円,99分,110.6%,13件
5,1550-1599,9772円,99分,113.2%,21件
6,1600-1649,7231円,103分,109.4%,23件
7,1650-1699,9838円,90分,114.6%,33件
8,1700-1749,9385円,94分,113.3%,21件
9,1750-1799,8633円,94分,112.2%,26件
10,1800-1849,10148円,76分,117.9%,24件
11,1850-1899,9675円,76分,117%,27件
12,1900-1949,5755円,70分,110.9%,20件
13,1950-1999,10156円,74分,118.3%,26件
14,2000-2049,10231円,68分,119.9%,38件
15,2050-2099,11238円,63分,123.7%,31件
16,2100-2149,8205円,63分,117.5%,31件
17,2150-2199,9555円,58分,121.9%,32件
18,2200-2249,10604円,48分,129.7%,23件
19,2250-2299,9455円,46分,127.4%,27件
20,2300-2349,9475円,40分,131.6%,33件
21,2350-2399,11105円,44分,133.6%,34件
22,2400-2449,7362円,44分,122.3%,34件
23,2450-2499,7540円,44分,122.7%,23件
24,2500-2549,8638円,40分,128.7%,33件
25,2550-2599,8048円,40分,126.5%,39件
26,2600-2649,8900円,37分,132.3%,31件
27,2650-2699,9748円,34分,137.7%,22件
28,2700-2749,11401円,31分,148.4%,26件
29,2750-2799,10923円,32分,146%,21件
30,2800-2849,12049円,26分,161.2%,19件
31,2850-2899,12471円,25分,166%,23件
32,2900-2949,14590円,24分,182%,23件
