,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2384円,140分,102.3%,572件
1,800-849,3167円,137分,103.1%,565件
2,850-899,3157円,135分,103.1%,634件
3,900-949,2529円,135分,102.5%,642件
4,950-999,3005円,132分,103%,735件
5,1000-1049,3458円,127分,103.6%,743件
6,1050-1099,3462円,130分,103.6%,725件
7,1100-1149,3378円,123分,103.7%,722件
8,1150-1199,3780円,119分,104.2%,677件
9,1200-1249,4003円,119分,104.5%,645件
10,1250-1299,3936円,117分,104.5%,676件
11,1300-1349,4584円,111分,105.5%,623件
12,1350-1399,4034円,109分,104.9%,589件
13,1400-1449,3875円,109分,104.7%,583件
14,1450-1499,4483円,106分,105.7%,598件
15,1500-1549,4876円,101分,106.4%,542件
16,1550-1599,5000円,99分,106.8%,573件
17,1600-1649,4891円,98分,106.7%,544件
18,1650-1699,4653円,92分,106.7%,473件
19,1700-1749,5459円,91分,108%,444件
20,1750-1799,5642円,88分,108.6%,459件
21,1800-1849,6241円,84分,109.9%,393件
22,1850-1899,5066円,82分,108.3%,367件
23,1900-1949,6674円,78分,111.4%,357件
24,1950-1999,5701円,75分,110.2%,363件
25,2000-2049,5918円,71分,111%,367件
26,2050-2099,6349円,67分,112.7%,353件
27,2100-2149,6272円,65分,112.9%,329件
28,2150-2199,5894円,62分,112.7%,321件
29,2200-2249,6636円,57分,115.4%,300件
30,2250-2299,5969円,56分,114.2%,298件
31,2300-2349,6712円,52分,117.3%,246件
32,2350-2399,6701円,48分,118.4%,286件
33,2400-2449,7553円,45分,122.2%,266件
34,2450-2499,7789円,44分,123.8%,263件
35,2500-2549,8055円,43分,124.7%,309件
36,2550-2599,8084円,42分,125.4%,252件
37,2600-2649,9013円,39分,130.5%,228件
38,2650-2699,9903円,37分,135.4%,230件
39,2700-2749,10465円,35分,139.3%,221件
40,2750-2799,11170円,33分,145.4%,211件
41,2800-2849,12052円,29分,154.6%,187件
42,2850-2899,13496円,27分,166.8%,191件
43,2900-2949,14279円,23分,181.1%,168件
